i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,singlePeak,doublePeak,rotation,phaseAmplitude,t_char,rBLR,FHWM
45.0,500.0,0.05,51.0,0.0,0.5,1.0,1.0,180.0,2.0,False,True,ccw,408163903395117.0,1.101993642520349,1.4879271759230053,16800.000000000015
45.0,500.0,0.05,51.0,0.0,1.0,0.0,0.0,0.0,-2.0,False,True,cw,509099951473383.1,0.8578090883514176,1.4870225947922964,12599.999999999944
45.0,500.0,0.05,51.0,0.0,1.0,0.0,0.0,180.0,2.0,False,True,ccw,519469922431314.0,0.8580148557062568,1.48737929503023,18000.000000000015
45.0,500.0,0.05,51.0,0.0,1.0,0.0,0.5,0.0,-2.0,False,True,cw,478068222566653.75,0.8579148364222947,1.4863824919574904,12599.999999999944
45.0,500.0,0.05,51.0,0.0,1.0,0.0,0.5,180.0,0.0,True,False,ccw,436673883002382.3,0.8576333435358974,1.4863646051296118,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,0.0,1.0,0.0,0.0,True,False,cw,519311856866804.25,0.8575309535184927,1.48635741922494,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,0.0,1.0,360.0,-2.0,False,True,cw,529201040740288.9,0.8576815042571738,1.4863755780428365,12599.999999999944
45.0,500.0,0.05,51.0,0.0,1.0,0.5,0.0,0.0,0.0,True,False,cw,356803335874665.8,0.8580834988079913,1.487498288690523,15299.99999999998
45.0,500.0,0.05,51.0,0.0,1.0,0.5,0.0,180.0,2.0,False,True,ccw,286740660134569.44,0.858392149215088,1.4880333379636974,10200.00000000001
45.0,500.0,0.05,51.0,0.0,1.0,0.5,0.5,180.0,-2.0,False,True,ccw,458596663329922.4,1.0557670037402485,1.4868950918680064,12299.999999999978
45.0,500.0,0.05,51.0,0.0,1.0,0.5,0.5,360.0,0.0,True,False,cw,481901144492764.5,1.0556780986652272,1.4868987029750595,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,0.5,1.0,180.0,-2.0,False,True,ccw,523887699721153.4,1.1125655575885625,1.4864986318474436,12599.999999999944
45.0,500.0,0.05,51.0,0.0,1.0,0.5,1.0,360.0,0.0,True,False,cw,537746486652784.1,1.112273233876388,1.486479941806991,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,1.0,0.0,180.0,0.0,True,False,ccw,437492910262500.9,0.8579875103820865,1.487331891574781,18300.00000000005
45.0,500.0,0.05,51.0,0.0,1.0,1.0,0.5,0.0,0.0,True,False,cw,477001718332902.8,0.9930770667069662,1.487095990041211,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,1.0,0.5,360.0,-2.0,False,True,cw,442127985833109.9,0.9930580005338674,1.4870606073743513,12000.000000000013
45.0,500.0,0.05,51.0,0.0,1.0,1.0,1.0,0.0,0.0,True,False,cw,532761884955441.0,1.091760942931938,1.4867944581488437,29699.999999999996
45.0,500.0,0.05,51.0,0.0,1.0,1.0,1.0,360.0,-2.0,False,True,cw,505932289230076.2,1.0918566151781584,1.4867825856301515,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,0.0,0.0,180.0,-2.0,False,True,ccw,323120357711434.6,0.8578780677752924,1.487142171471152,10800.00000000001
45.0,500.0,0.05,51.0,0.5,0.0,0.0,0.0,360.0,0.0,False,True,cw,374404315070326.8,0.8579383247046541,1.487246627598594,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.0,0.0,0.5,0.0,2.0,False,True,cw,352516843748427.7,0.8584131553172425,1.4880697522998896,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.0,0.0,0.5,360.0,-2.0,False,True,cw,527961969490453.4,0.8577010245629189,1.486835264887124,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,0.0,1.0,0.0,2.0,False,True,cw,398954861979532.8,0.8583502129462139,1.4879606409263215,17399.99999999995
45.0,500.0,0.05,51.0,0.5,0.0,0.5,0.0,0.0,0.0,False,True,cw,467394708785887.6,1.2376029819070502,1.4871805899541195,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.0,0.5,0.5,180.0,-2.0,False,True,ccw,527544923535979.0,1.1149138098497686,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,0.5,0.5,360.0,2.0,False,True,cw,387541776923435.5,1.1156327310740288,1.4880697522998896,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.0,0.5,1.0,180.0,-2.0,False,True,ccw,548951933700846.9,1.0413025561677411,1.486703843445596,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,0.5,1.0,360.0,0.0,True,False,cw,564370045090141.0,1.041232588188912,1.486737977366059,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.0,1.0,0.0,0.0,2.0,False,True,cw,417091876911590.9,1.1445414159412766,1.4881139704860846,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.0,1.0,0.5,0.0,-2.0,False,True,cw,516257632096187.6,1.2712028228990613,1.4868709367798203,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,1.0,0.5,180.0,0.0,True,False,ccw,537037703924392.9,1.271122571235381,1.4869253876744457,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.0,1.0,1.0,0.0,-2.0,False,True,cw,548679219757808.0,1.224979900007927,1.486703843445596,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.0,1.0,1.0,360.0,0.0,True,False,cw,564201281741138.5,1.2248202734367586,1.4867379773660592,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,0.0,0.0,0.0,2.0,False,True,cw,210864331423655.03,0.8585663299015122,1.488318454106597,11400.000000000013
45.0,500.0,0.05,51.0,0.5,0.5,0.0,0.0,360.0,0.0,False,True,cw,280803236302744.75,0.8579929015606635,1.4872210742800729,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,0.0,0.5,0.0,2.0,False,True,cw,302357851573136.94,0.8584197695973714,1.4880697522998894,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.5,0.0,0.5,360.0,2.0,False,True,cw,302357851573136.9,0.8584197695973714,1.4880697522998894,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.5,0.0,1.0,180.0,0.0,True,False,ccw,533408682215071.8,0.8576751003853412,1.486737977366059,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,0.5,0.0,0.0,0.0,True,False,cw,483199804527150.8,1.211130384983653,1.4872488958484296,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,0.5,0.0,360.0,-2.0,False,True,cw,442858120173215.8,1.211099369901505,1.487156917842291,11699.999999999978
45.0,500.0,0.05,51.0,0.5,0.5,0.5,0.5,0.0,2.0,False,True,cw,346227796599802.94,1.115639345354158,1.4880697522998898,14999.999999999947
45.0,500.0,0.05,51.0,0.5,0.5,0.5,0.5,360.0,-2.0,False,True,cw,493145275886714.6,1.1150121586256103,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.5,0.5,1.0,180.0,-2.0,False,True,ccw,528378388118455.0,1.0413727876762424,1.486703843445596,12599.999999999944
45.0,500.0,0.05,51.0,0.5,0.5,0.5,1.0,360.0,0.0,True,False,cw,533239918866069.9,1.041262785633188,1.486737977366059,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,1.0,0.0,180.0,-2.0,False,True,ccw,451052844269584.8,1.1438390124410427,1.4871668404505003,12000.000000000013
45.0,500.0,0.05,51.0,0.5,0.5,1.0,0.5,360.0,-2.0,False,True,cw,486023443561186.4,1.265052374036531,1.486956987674649,12299.999999999978
45.0,500.0,0.05,51.0,0.5,0.5,1.0,1.0,0.0,0.0,True,False,cw,533381709364183.9,1.224531164881815,1.486738590088441,29699.999999999996
45.0,500.0,0.05,51.0,0.5,0.5,1.0,1.0,360.0,0.0,True,False,cw,533381709364183.75,1.224531164881815,1.486738590088441,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,0.0,0.0,180.0,-2.0,False,True,ccw,289034856547288.1,0.858139651114758,1.4870818803893704,11400.000000000013
45.0,500.0,0.05,51.0,0.5,1.0,0.0,0.5,0.0,-2.0,False,True,cw,459162674191924.0,0.8578977221146025,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,0.5,1.0,0.0,0.5,180.0,0.0,True,False,ccw,443617809246312.6,0.8578174317639782,1.4868904234927456,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,0.0,1.0,0.0,2.0,False,True,cw,319608055684265.2,0.8583596564415378,1.4879606409263215,17399.99999999995
45.0,500.0,0.05,51.0,0.5,1.0,0.0,1.0,360.0,0.0,True,False,cw,502278555991001.0,0.8577052978296174,1.4867379773660592,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,0.5,0.0,0.0,2.0,False,True,cw,346405144897336.6,1.1573226039289812,1.4881141485046152,14100.000000000044
45.0,500.0,0.05,51.0,0.5,1.0,0.5,0.0,360.0,-2.0,False,True,cw,391149919995357.1,1.156757291833997,1.487228282001523,11099.999999999978
45.0,500.0,0.05,51.0,0.5,1.0,0.5,0.5,0.0,0.0,True,False,cw,459863068557588.3,1.109182897705577,1.4868989011012042,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,0.5,0.5,360.0,0.0,True,False,cw,459863068557588.1,1.109182897705577,1.4868989011012042,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,0.5,1.0,0.0,2.0,False,True,cw,344794642078859.6,1.041981442444469,1.4879606409263215,17399.99999999995
45.0,500.0,0.05,51.0,0.5,1.0,0.5,1.0,360.0,-2.0,False,True,cw,507804842536064.1,1.041443019184744,1.4867038434455957,12599.999999999944
45.0,500.0,0.05,51.0,0.5,1.0,1.0,0.0,180.0,-2.0,False,True,ccw,424738731110301.1,1.1438465135026887,1.4872593765455902,10199.999999999942
45.0,500.0,0.05,51.0,0.5,1.0,1.0,0.5,0.0,-2.0,False,True,cw,454931676043873.0,1.2221314677916169,1.487016616690056,12299.999999999978
45.0,500.0,0.05,51.0,0.5,1.0,1.0,0.5,180.0,0.0,True,False,ccw,492974812210468.0,1.222100448452049,1.4870557678102545,29699.999999999996
45.0,500.0,0.05,51.0,0.5,1.0,1.0,1.0,0.0,-2.0,False,True,cw,504183690170878.7,1.2038558062212132,1.4867486010066693,12599.999999999944
45.0,500.0,0.05,51.0,0.5,1.0,1.0,1.0,360.0,0.0,True,False,cw,522938573934420.1,1.2036657979400711,1.4867789570882066,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,0.0,0.0,0.0,2.0,False,True,cw,278731648830133.2,0.8585603051256933,1.4883248383009091,11400.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,0.0,0.0,360.0,-2.0,False,True,cw,323120357711434.6,0.8578780677752924,1.487142171471152,10800.00000000001
45.0,500.0,0.05,51.0,1.0,0.0,0.0,0.5,180.0,2.0,False,True,ccw,318586774846998.9,0.8584682898056347,1.4881653286129706,13200.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,cw,541466754689508.1,0.8577328435503159,1.4868904234927454,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,0.5,0.0,0.0,0.0,False,True,cw,376117325229321.0,1.0693575956585517,1.4872213969523058,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,0.5,0.0,360.0,-2.0,False,True,cw,325886077615006.25,1.0692903266601967,1.4871153597658535,10800.00000000001
45.0,500.0,0.05,51.0,1.0,0.0,0.5,0.5,0.0,2.0,False,True,cw,328388842527610.94,1.0193121389260131,1.4881653286129704,13200.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,0.5,0.5,360.0,-2.0,False,True,cw,432210234539159.6,1.018560674450684,1.4869503127454768,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,0.5,1.0,0.0,0.0,True,False,cw,541318371250006.6,0.9862979814105904,1.486890423492746,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,0.5,1.0,180.0,2.0,False,True,ccw,355905774297357.1,0.9870229431956355,1.4880697522998898,14999.999999999947
45.0,500.0,0.05,51.0,1.0,0.0,1.0,0.0,0.0,-2.0,False,True,cw,428616865349942.3,1.237557496712873,1.48707742040837,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,1.0,0.0,180.0,0.0,False,True,ccw,467394708785887.5,1.2376029819070502,1.4871805899541195,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,1.0,0.0,360.0,2.0,False,True,cw,373317578363845.75,1.238446527502015,1.4882507662984998,12599.999999999944
45.0,500.0,0.05,51.0,1.0,0.0,1.0,0.5,180.0,0.0,False,True,ccw,481739562594605.4,1.1793403849122233,1.4870239185152847,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.0,1.0,0.5,360.0,2.0,False,True,cw,369249749389649.5,1.180155988046392,1.4881653286129706,13200.000000000013
45.0,500.0,0.05,51.0,1.0,0.0,1.0,1.0,180.0,-2.0,False,True,ccw,527544923535979.0,1.1149138098497686,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,1.0,0.0,1.0,1.0,360.0,2.0,False,True,cw,387541776923435.5,1.1156327310740288,1.4880697522998896,14999.999999999947
45.0,500.0,0.05,51.0,1.0,0.5,0.0,0.0,180.0,0.0,False,True,ccw,327603775686535.6,0.8579676001606262,1.4872366756337043,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.5,0.0,0.5,0.0,-2.0,False,True,cw,410100584569545.5,0.857828872954795,1.4869503127454768,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,0.0,0.5,180.0,0.0,False,True,ccw,449380384053010.9,0.8578362954546777,1.4870239185152847,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.5,0.0,1.0,0.0,-2.0,False,True,cw,510762145665821.6,0.8577501989508397,1.4868352648871244,12599.999999999944
45.0,500.0,0.05,51.0,1.0,0.5,0.0,1.0,180.0,0.0,True,False,ccw,517004518328708.8,0.8577539906037315,1.486890423492746,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.5,0.0,1.0,360.0,2.0,False,True,cw,327437347660782.44,0.8584164624573069,1.4880697522998894,14999.999999999947
45.0,500.0,0.05,51.0,1.0,0.5,0.5,0.0,180.0,-2.0,False,True,ccw,319011327014644.3,1.0666413060577924,1.4871163942732757,11099.999999999976
45.0,500.0,0.05,51.0,1.0,0.5,0.5,0.0,360.0,2.0,False,True,cw,267333357974827.6,1.067403721688544,1.488307045894825,11400.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,0.5,0.5,180.0,-2.0,False,True,ccw,409858931233895.9,1.0186221559300226,1.486950312745477,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,0.5,1.0,0.0,-2.0,False,True,cw,510553622688584.0,0.9863565915942646,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,1.0,0.5,0.5,1.0,180.0,0.0,True,False,ccw,516856134889206.8,0.986319128464006,1.4868904234927458,29699.999999999996
45.0,500.0,0.05,51.0,1.0,0.5,0.5,1.0,360.0,2.0,False,True,cw,331398449324237.5,0.9870262503357,1.4880697522998894,14999.999999999947
45.0,500.0,0.05,51.0,1.0,0.5,1.0,0.0,180.0,2.0,False,True,ccw,362394744431423.25,1.231206810762152,1.4882351538796332,12600.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,1.0,0.5,0.0,-2.0,False,True,cw,413985126670044.25,1.1782360052696408,1.4869527564078395,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,1.0,0.5,360.0,-2.0,False,True,cw,413985126670044.1,1.1782360052696408,1.4869527564078395,12000.000000000013
45.0,500.0,0.05,51.0,1.0,0.5,1.0,1.0,180.0,-2.0,False,True,ccw,510345099711347.3,1.1149629842376894,1.4868352648871244,12599.999999999944
45.0,500.0,0.05,51.0,1.0,0.5,1.0,1.0,360.0,2.0,False,True,cw,366297754094230.8,1.1156360382140933,1.4880697522998898,14999.999999999947
45.0,500.0,0.05,51.0,1.0,1.0,0.0,0.0,180.0,-2.0,False,True,ccw,242340268283575.72,0.8580249452945861,1.4871149898441018,10800.00000000001
45.0,500.0,0.05,51.0,1.0,1.0,0.0,0.5,0.0,2.0,False,True,cw,260808919902291.44,0.8584765618531413,1.4881653286129706,13200.000000000013
45.0,500.0,0.05,51.0,1.0,1.0,0.0,0.5,360.0,-2.0,False,True,cw,387749281264281.3,0.8578903544341334,1.4869503127454768,12000.000000000013
45.0,500.0,0.05,51.0,1.0,1.0,0.0,1.0,0.0,2.0,False,True,cw,302357851573136.94,0.8584197695973714,1.4880697522998894,14999.999999999947
45.0,500.0,0.05,51.0,1.0,1.0,0.0,1.0,360.0,-2.0,False,True,cw,493562321841188.5,0.8577993733387609,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,51.0,1.0,1.0,0.5,0.0,0.0,2.0,False,True,cw,246234878987154.6,1.0597082827950202,1.4882814802529318,11700.000000000044
45.0,500.0,0.05,51.0,1.0,1.0,0.5,0.0,360.0,2.0,False,True,cw,246234878987154.53,1.0597082827950202,1.4882814802529318,11700.000000000044
45.0,500.0,0.05,51.0,1.0,1.0,0.5,0.5,360.0,0.0,False,True,cw,417223334491794.3,1.0186280054270864,1.4870239185152847,29699.999999999996
45.0,500.0,0.05,51.0,1.0,1.0,0.5,1.0,180.0,0.0,True,False,ccw,492393898528407.1,0.9863402755174212,1.4868904234927454,29699.999999999996
45.0,500.0,0.05,51.0,1.0,1.0,1.0,0.0,0.0,-2.0,False,True,cw,442858120173215.9,1.211099369901505,1.487156917842291,11699.999999999978
45.0,500.0,0.05,51.0,1.0,1.0,1.0,0.0,180.0,2.0,False,True,ccw,357074457536172.4,1.2118418086593945,1.488197051668776,13200.000000000013
45.0,500.0,0.05,51.0,1.0,1.0,1.0,0.5,0.0,0.0,False,True,cw,451850357545985.25,1.1688979901332457,1.4870345696409848,29699.999999999996
45.0,500.0,0.05,51.0,1.0,1.0,1.0,0.5,360.0,-2.0,False,True,cw,417637051432956.25,1.1689715366921942,1.486963143385933,12299.999999999978
45.0,500.0,0.05,51.0,1.0,1.0,1.0,1.0,0.0,2.0,False,True,cw,346227796599802.94,1.115639345354158,1.4880697522998898,14999.999999999947
45.0,500.0,0.05,51.0,1.0,1.0,1.0,1.0,360.0,-2.0,False,True,cw,493145275886714.6,1.1150121586256103,1.4868352648871246,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.0,0.0,0.5,0.0,2.0,False,True,cw,509347430216153.9,0.8579333227820749,1.4872379567043432,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.0,0.0,0.5,360.0,2.0,False,True,cw,509347430216153.75,0.8579333227820749,1.4872379567043432,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.0,0.0,1.0,180.0,0.0,True,False,ccw,523020343291396.2,0.8575030283249692,1.4864920359758047,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.0,0.0,1.0,360.0,2.0,False,True,cw,509347430216153.75,0.8579333227820749,1.4872379567043432,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.0,0.5,0.0,180.0,-2.0,False,True,ccw,475083012085799.6,0.8581264618000577,1.4875727655651685,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.0,0.5,0.5,0.0,-2.0,False,True,cw,555280370671677.94,1.1046926954470089,1.486856245798778,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.0,0.5,0.5,180.0,2.0,False,True,ccw,434786653840533.44,1.1048647914490863,1.487813432847282,17699.99999999998
45.0,500.0,0.05,100.0,0.0,0.0,0.5,1.0,0.0,2.0,False,True,cw,615540305696092.4,1.1707083964168643,1.4872799222152453,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.0,0.5,1.0,360.0,-2.0,False,True,cw,579245473611218.4,1.1712136168660496,1.4863199756940926,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,cw,435892158957693.5,0.858154262969039,1.4876209592331977,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.0,1.0,0.0,360.0,0.0,True,False,cw,435892158957693.4,0.858154262969039,1.4876209592331977,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.0,1.0,0.5,0.0,2.0,False,True,cw,372336687630718.3,0.9961814687931052,1.488120532401517,15600.000000000016
45.0,500.0,0.05,100.0,0.0,0.0,1.0,0.5,360.0,0.0,True,False,cw,433212879879793.8,0.9957292142333458,1.4873530515191713,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.0,1.0,1.0,180.0,-2.0,False,True,ccw,555280370671677.9,1.1046926954470089,1.486856245798778,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.0,1.0,1.0,360.0,2.0,False,True,cw,434786653840533.44,1.1048647914490863,1.487813432847282,17699.99999999998
45.0,500.0,0.05,100.0,0.0,0.5,0.0,0.0,180.0,-2.0,False,True,ccw,508231431099213.4,0.8577321356269787,1.4868891962989423,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.5,0.0,0.0,360.0,0.0,True,False,cw,475308120173247.7,0.857744449640542,1.48691054279276,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.5,0.0,0.5,0.0,2.0,False,True,cw,336915920477129.6,0.8579425689367597,1.4872379567043428,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.5,0.0,0.5,360.0,-2.0,False,True,cw,528270424518095.75,0.8574356411647557,1.486291753419342,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.5,0.0,1.0,0.0,2.0,False,True,cw,423131675346641.6,0.8579379458594172,1.4872379567043428,20700.00000000005
45.0,500.0,0.05,100.0,0.0,0.5,0.0,1.0,360.0,-2.0,False,True,cw,553832642277138.9,0.8574115668946046,1.486291753419342,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.5,0.5,0.0,0.0,0.0,True,False,cw,350224233839734.44,0.8581427999756562,1.4876010879933197,14100.000000000044
45.0,500.0,0.05,100.0,0.0,0.5,0.5,0.0,360.0,-2.0,False,True,cw,384935463798047.5,0.8581158590093722,1.4875543854972353,10199.999999999942
45.0,500.0,0.05,100.0,0.0,0.5,0.5,0.5,0.0,2.0,False,True,cw,405851009824933.4,1.092301167167584,1.4877665299971523,15600.000000000013
45.0,500.0,0.05,100.0,0.0,0.5,0.5,0.5,360.0,-2.0,False,True,cw,506639209452342.1,1.0921428854850035,1.486889315908576,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.5,0.5,1.0,0.0,0.0,True,False,cw,491407271528462.5,1.151505624612769,1.4865538981481512,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.5,0.5,1.0,360.0,-2.0,False,True,cw,553799619603803.6,1.151990396360837,1.4863597927675694,12599.999999999944
45.0,500.0,0.05,100.0,0.0,0.5,1.0,0.0,0.0,2.0,False,True,cw,345478468332404.0,0.85856357561103,1.488330507727426,14699.999999999978
45.0,500.0,0.05,100.0,0.0,0.5,1.0,0.0,360.0,0.0,True,False,cw,396718661868468.94,0.8581485314605107,1.4876110235927398,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.5,1.0,0.5,0.0,2.0,False,True,cw,363283466465446.5,0.9956695454037842,1.488098766287651,15000.000000000013
45.0,500.0,0.05,100.0,0.0,0.5,1.0,0.5,360.0,-2.0,False,True,cw,477138971255562.0,0.9952435502114956,1.4872483808566963,12299.999999999978
45.0,500.0,0.05,100.0,0.0,0.5,1.0,1.0,0.0,0.0,True,False,cw,463290254493290.9,1.101506640039733,1.4870217731073134,29699.999999999996
45.0,500.0,0.05,100.0,0.0,0.5,1.0,1.0,180.0,2.0,False,True,ccw,422164543586440.9,1.101852933078654,1.4877957046733723,17100.000000000047
45.0,500.0,0.05,100.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,cw,475308120173247.9,0.857744449640542,1.48691054279276,29699.999999999996
45.0,500.0,0.05,100.0,0.0,1.0,0.0,0.0,180.0,2.0,False,True,ccw,560754826669138.4,0.8579388295144206,1.4872475026925271,18600.00000000001
45.0,500.0,0.05,100.0,0.0,1.0,0.0,0.5,0.0,0.0,True,False,cw,390746917774747.5,0.8575465464214888,1.4864976873169728,29699.999999999996
45.0,500.0,0.05,100.0,0.0,1.0,0.0,0.5,360.0,-2.0,False,True,cw,477132424110852.9,0.8574862004708735,1.4862986525212547,12599.999999999944
45.0,500.0,0.05,100.0,0.0,1.0,0.0,1.0,0.0,0.0,True,False,cw,456053389402995.2,0.8575236572525243,1.4864920359758045,29699.999999999996
45.0,500.0,0.05,100.0,0.0,1.0,0.0,1.0,360.0,-2.0,False,True,cw,528270424518095.75,0.8574356411647557,1.486291753419342,12599.999999999944
45.0,500.0,0.05,100.0,0.0,1.0,0.5,0.0,0.0,0.0,True,False,cw,285228906195290.7,0.858131337076966,1.4875812169175926,12600.000000000013
45.0,500.0,0.05,100.0,0.0,1.0,0.5,0.0,360.0,0.0,True,False,cw,285228906195290.6,0.858131337076966,1.4875812169175926,12600.000000000013
45.0,500.0,0.05,100.0,0.0,1.0,0.5,0.5,180.0,0.0,True,False,ccw,388594318500502.4,1.055822440194003,1.4870452005274997,29699.999999999996
45.0,500.0,0.05,100.0,0.0,1.0,0.5,0.5,360.0,2.0,False,True,cw,375037033604777.6,1.0560918423365542,1.4877064944128116,11400.00000000001
45.0,500.0,0.05,100.0,0.0,1.0,0.5,1.0,180.0,-2.0,False,True,ccw,524238847522656.56,1.1128530619214507,1.4864217745808983,12599.999999999944
45.0,500.0,0.05,100.0,0.0,1.0,0.5,1.0,360.0,2.0,False,True,cw,473020828924444.7,1.1124778148354446,1.4872876805229704,20099.999999999985
45.0,500.0,0.05,100.0,0.0,1.0,1.0,0.0,180.0,2.0,False,True,ccw,329203671333867.0,0.8585513978047973,1.4883093973506896,12900.000000000044
45.0,500.0,0.05,100.0,0.0,1.0,1.0,0.5,180.0,0.0,True,False,ccw,373787138981397.1,0.9932760996353608,1.4873462991296988,29699.999999999996
45.0,500.0,0.05,100.0,0.0,1.0,1.0,1.0,0.0,-2.0,False,True,cw,506639209452342.3,1.0921428854850035,1.486889315908576,12599.999999999944
45.0,500.0,0.05,100.0,0.0,1.0,1.0,1.0,180.0,2.0,False,True,ccw,405851009824933.4,1.092301167167584,1.4877665299971523,15600.000000000013
45.0,500.0,0.05,100.0,0.5,0.0,0.0,0.0,0.0,-2.0,False,True,cw,320609086642025.6,0.8582872796725686,1.487851545323179,10800.00000000001
45.0,500.0,0.05,100.0,0.5,0.0,0.0,0.0,180.0,0.0,False,True,ccw,383163773537115.75,0.858319481077617,1.487907366854498,29699.999999999996
