,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
765825,STAR,6.166563e-05,5.606709,13.29867,-0.2245784,0.1029205,23.84048,24.11256,22.12658,20.50775,19.61895,1.06303,4.583809,1.335514,1.245055,1.068399
442997,STAR,2.172238e-05,124.5466,159.2368,16.17291,46.68525,19.51669,18.18658,17.53216,17.25106,17.06945,1.328942,1.118881,1.27969,1.258203,1.125768
1206238,GALAXY,0.2883431,25.32317,37.45497,0.4631002,2.926398,24.18902,20.99174,19.25366,18.6042,18.28974,2.97049,3.324732,6.740306,4.727201,3.03865
1217885,GALAXY,0.5621315,7.137167,10.7684,-0.05737906,0.5136121,25.90889,22.94035,20.88877,19.85752,19.5479,7.358907,2.969815,1.995907,2.381428,1.677537
492243,STAR,-0.0001573437,665.5483,697.9057,90.21955,317.901,18.00394,16.23163,15.63868,15.4351,15.35391,1.430367,1.205228,1.196383,1.12125,1.081146
132768,QSO,2.327594,16.74262,21.23003,11.38586,13.08906,20.34939,19.81711,19.40025,19.36034,19.11607,3.981682,1.459242,1.354648,1.287864,1.179835
608153,STAR,-0.000335943,23.10849,19.9398,35.50609,38.6274,19.08965,18.49415,18.85114,19.10277,19.37588,1.706088,1.483001,1.464081,1.265683,1.085328
986470,GALAXY,0.07421942,130.3981,172.6202,8.342214,34.75352,20.11175,18.17694,17.24603,16.80771,16.41949,18.02475,3.20839,2.539105,2.558297,2.846058
634141,STAR,-0.0004562502,3.45068,4.662521,0.05498068,0.6544973,23.06476,21.67313,20.30942,19.40049,19.01175,0.0939029,2.398298,1.52782,1.384535,2.47163
1167508,GALAXY,0.4964429,8.52733,11.94728,1.165898,1.947865,23.21348,23.98853,22.71394,21.72564,19.80857,1.781989,2.970425,0.6029817,0.5667676,2.133864
228093,QSO,1.141007,2.285559,2.952347,0.9265603,1.341801,21.5333,21.57133,21.20596,21.24814,21.02884,1.225429,1.092094,0.9401248,0.9043063,11.30824
655016,STAR,0.0001474396,200.6138,224.9892,16.67885,71.98988,19.65376,17.78707,16.99034,16.68825,16.5622,1.720851,1.741727,1.656673,1.518153,1.70187
155170,QSO,2.421631,3.361378,4.028636,2.046561,3.312393,22.36507,21.5849,21.40519,21.50273,20.60712,2.729733,1.500298,1.802199,1.048324,2.212916
394176,QSO,2.858651,2.360493,2.28291,0.9996537,1.975429,22.16258,21.49131,21.43862,21.35689,22.07274,1.235047,1.121459,1.217884,0.903283,0.5157318
976253,GALAXY,0.1197922,64.44534,83.43944,3.787623,16.31094,20.95695,18.8235,17.76443,17.2995,16.90581,68.30341,3.165967,3.027061,3.033138,27.92348
807987,STAR,0.0003509377,44.17921,82.40702,-0.1725979,1.841575,22.68956,21.17845,19.6528,18.27412,17.52643,2.970467,1.556878,1.405145,1.25945,1.260866
902436,GALAXY,0.2417851,39.58003,57.74796,1.101386,5.221189,21.09858,19.0621,17.55723,16.98839,16.64126,3.367142,6.528942,7.218535,7.442795,6.901194
357956,QSO,2.016404,65.06174,79.22712,48.74177,44.47806,18.73956,18.41507,18.27718,18.11579,18.65198,1.342104,1.254402,1.336164,1.388073,0.9877267
587063,STAR,-3.86079e-05,122.3937,124.2314,31.82374,72.29845,19.11025,17.86091,17.39379,17.22979,17.13216,1.397099,1.300265,1.153945,1.198597,1.25389
487676,STAR,7.278976e-05,63.58554,144.2179,0.8330072,4.056378,22.89437,20.80677,19.35637,17.87211,17.02089,1.02642,1.448073,1.467576,1.38144,1.358772
871989,STAR,5.338145e-05,3.561422,3.770119,0.3963143,1.40802,25.62564,22.00907,21.33932,21.07632,21.12137,2.970158,1.651184,1.087641,1.084235,2.56398
1243521,GALAXY,0.3893041,17.56829,26.02102,0.3710683,1.903455,23.72107,21.02566,19.31794,18.66306,18.19973,0.7465444,2.969344,3.966123,3.7052,3.703393
1073855,GALAXY,0.4978456,5.953002,9.263421,0.3166283,0.7147852,23.50879,22.29462,20.82775,19.90065,19.5512,0.7329362,2.969395,2.126413,2.591712,1.858713
14135,QSO,1.875947,3.275676,3.142631,2.580675,2.253973,21.49525,21.17148,21.08761,20.56166,20.77571,2.653542,2.572204,1.684154,1.617216,4.583888
742740,STAR,4.278125e-06,18.89659,22.81548,0.5022738,4.056178,23.4438,20.88231,19.77049,19.36397,19.15699,1.173069,1.256273,1.062433,0.9779685,1.061629
101865,QSO,1.620904,6.72704,6.031103,4.623228,4.936217,20.96439,20.78613,20.72799,20.45758,20.20914,2.447113,2.081172,1.9801,1.413488,1.52997
511619,STAR,-0.0001522119,430.1688,514.6127,68.53125,172.0684,18.35605,16.90595,16.24917,15.93666,15.78718,1.639887,1.673304,1.392342,1.404702,1.412042
1070545,GALAXY,0.253795,44.55247,61.53966,1.826423,6.814761,22.05755,19.66627,18.15608,17.59327,17.27484,1.6997,5.951842,3.458088,3.420757,2.92395
796022,STAR,0.0002211521,11.38693,21.08321,0.6543722,1.612553,22.40854,21.01432,20.04874,19.14539,18.48044,2.969852,2.970152,5.424238,1.696315,1.95021
457475,STAR,2.870298e-05,9.265855,16.60328,0.0891723,0.7924064,22.82446,22.25823,20.71348,19.67197,19.18191,4.078086,11.30544,1.739462,2.174862,4.250027
653900,STAR,0.000175442,17.58984,20.73162,2.71798,7.369672,21.24448,19.98055,19.39108,19.13748,18.95999,1.894517,1.175406,0.9967474,0.9898846,1.016068
1190028,GALAXY,1.000823,1.510189,1.745015,0.1353916,0.4744928,22.76397,22.74228,21.75272,21.55224,21.0281,1.044283,2.969593,2.016051,1.944427,2.97011
1240962,GALAXY,0.7130107,7.561647,11.28429,1.047417,1.522763,22.12835,21.90483,20.90177,19.94531,19.32234,2.125365,2.969988,2.083947,3.004293,3.353905
521429,STAR,-6.218573e-05,33.72717,38.84971,2.587786,10.77323,21.65368,19.9031,19.03996,18.66751,18.44495,3.157311,1.490996,1.511667,1.494819,2.776723
160333,QSO,2.081541,43.22236,55.53106,32.51118,29.72009,19.30244,19.1203,18.89395,18.69116,18.45406,1.841648,1.717271,1.291538,1.327269,1.315409
911419,GALAXY,0.6472201,6.570322,11.30086,-0.1023972,0.2153897,23.32859,22.97457,21.10904,19.87914,19.52555,1.018768,2.969327,2.359354,1.843323,1.756551
674653,STAR,4.966221e-05,252.2945,482.8491,2.607794,17.98508,21.30604,19.10957,17.68392,16.35241,15.55115,43.77377,2.03194,1.950208,1.929543,1.925591
1117060,GALAXY,0.5418794,7.284848,11.56619,-0.03376588,0.4899361,23.13858,22.44819,20.81958,19.7265,19.28718,18.01605,1.176879,2.522774,4.253084,3.614583
749626,STAR,-0.0007427981,48.91303,51.18024,17.19577,33.57156,19.54699,18.65711,18.40168,18.28198,18.30822,1.06403,1.100005,1.0466,1.002045,1.089873
642558,STAR,-0.0004864973,6.453205,6.494735,2.435652,5.066123,21.89409,20.71133,20.50434,20.49715,20.51038,3.511729,1.686963,1.154729,1.08569,0.9477143
1228520,GALAXY,0.4192931,4.193111,5.283529,0.9603437,1.344118,23.02545,22.22446,21.26141,20.71968,21.08031,0.9002533,2.969089,1.579463,1.55211,1.277685
232004,QSO,2.233838,7.740237,8.862134,4.929529,7.38199,21.08565,20.52987,20.45692,20.35564,20.20742,2.555165,1.377708,1.479497,1.21744,3.302177
1189573,GALAXY,0.09920472,98.44537,121.8943,11.06612,32.98556,19.19033,17.68246,16.98197,16.6295,16.349,4.833269,4.661614,4.431029,4.299855,4.603374
56682,QSO,2.19653,0.6743631,1.345659,0.3522597,0.5833862,21.2876,21.14785,21.12054,21.1688,21.46357,1.715603,1.574368,1.320314,1.336882,0.743935
987152,GALAXY,0.5182368,14.79325,24.52393,0.7584075,1.725244,23.5311,21.71651,20.03985,19.15612,18.82926,1.768955,1.656567,2.132369,2.718895,2.596409
652374,STAR,-3.524847e-05,152.6527,180.8469,5.202164,36.46796,20.91846,18.4339,17.3373,16.95847,16.74604,1.732626,1.298582,1.11578,1.115077,1.035708
1161268,GALAXY,0.6238825,3.158582,3.399281,0.4965674,0.947567,24.98321,22.41463,21.94774,21.19789,21.06637,2.971008,1.424714,1.298238,1.236869,2.970292
1197754,GALAXY,0.05992726,135.6659,171.76,8.653662,38.60926,19.6999,17.90129,17.03623,16.62083,16.28327,9.387167,2.739306,2.643554,2.684436,2.595946
42309,QSO,2.203502,20.19765,26.83064,15.75597,13.64418,20.30596,19.64324,19.54931,19.23567,18.96306,1.357052,1.252566,1.092103,1.008755,0.9359736
530491,STAR,9.810878e-05,61.66085,112.9394,1.132987,6.237318,23.18634,20.22603,18.94526,17.84898,17.22672,1.356919,2.07365,1.854402,1.656814,1.539548
650581,STAR,-0.0007464247,110.5608,110.7554,26.9201,65.74418,18.92952,17.72865,17.3187,17.16871,17.12236,1.467086,1.451623,1.494323,1.383322,1.22446
316827,QSO,1.512355,11.79042,11.18238,10.15566,9.903897,20.43654,20.42557,20.28536,20.17216,20.34106,1.520929,1.55372,1.313153,1.274545,1.471674
1194883,GALAXY,0.3950571,1.725164,1.792547,1.333076,1.392825,22.1493,21.90995,21.78823,21.76648,21.33816,2.381746,2.129167,2.969681,2.426146,2.931576
576539,STAR,1.593717e-05,14.71813,18.38363,0.7358007,3.734522,24.90851,21.05532,19.91607,19.60461,19.34944,2.969417,0.9793919,1.07724,1.163396,0.8579811
669517,STAR,-0.000151151,37.00408,41.95304,0.5673618,8.55102,23.01475,20.15366,19.05462,18.60556,18.42636,0.8140661,1.465409,1.554508,1.513515,1.296856
931161,GALAXY,0.1240534,64.07892,83.17477,4.948753,17.19995,20.17697,18.34359,17.38626,16.98503,16.64825,27.91874,4.88368,5.395353,4.863345,3.967736
614710,STAR,0.0001774386,8.020636,13.15186,0.2075377,0.6157618,24.16991,22.55113,21.03531,20.14302,20.01541,4.583914,1.529026,1.362927,1.171336,1.6653
419791,QSO,2.018355,12.57487,15.98391,8.445622,7.63828,20.73285,20.29266,20.04469,19.79223,19.46649,1.314866,1.481393,1.278102,1.18732,1.568911
632435,STAR,2.745123e-06,22.86348,52.59842,0.06829656,1.094527,24.03465,22.18723,20.79774,19.08142,18.03314,7.35898,1.674252,1.759489,1.736927,1.358513
1200040,GALAXY,0.793823,3.644057,7.66809,0.07027594,0.2301897,23.39338,25.21461,21.7326,20.60221,19.77098,0.9968854,4.584598,2.530064,1.922213,7.360372
492719,STAR,0.001156415,3.654423,2.921491,2.37854,4.294621,21.48881,20.49612,20.28394,20.13329,19.80597,1.146717,1.362221,1.508793,1.249614,2.062917
37529,QSO,1.59075,12.75225,14.00936,4.49397,6.568308,21.00454,20.48154,20.17357,19.89499,20.03056,5.213377,1.794359,1.637842,1.39788,2.678437
999221,GALAXY,0.4728217,11.0118,16.00733,-0.06606841,1.034036,26.04175,21.90419,20.21106,19.3496,18.8778,7.35948,2.477258,3.56895,2.214116,7.645407
775653,STAR,-0.0004697289,6.541697,6.631979,1.081606,4.093526,22.13883,21.09719,20.50659,20.83544,20.27,1.06382,1.692743,5.432737,3.441856,2.622448
614886,STAR,0.0001485446,22.2212,20.38374,9.343565,15.83898,20.52724,19.49678,19.179,19.06369,19.09824,1.633709,1.317166,1.267963,6.213811,4.398068
862264,STAR,-0.0002149836,11.40906,11.82825,2.620334,6.68539,22.63814,20.34502,19.93324,19.7851,19.85074,1.382903,1.323323,1.250912,1.219392,0.9261342
1111657,GALAXY,0.2481003,39.83667,56.04409,1.090532,5.611328,22.08234,19.39737,17.89491,17.32762,16.97048,27.93153,5.171497,4.343022,4.654958,4.912611
967245,GALAXY,0.05819161,260.8142,346.7897,17.00163,70.33665,18.25499,16.25257,15.32523,14.86723,14.51191,9.769777,7.785601,7.384017,7.512673,7.468524
234355,QSO,0.9675078,1.959506,2.786313,1.320539,1.187275,21.96952,21.80619,21.46056,21.52492,21.00532,1.391873,1.11493,1.219438,1.146029,2.894006
991354,GALAXY,0.4790048,10.05302,15.72728,0.1122033,0.7906005,23.60276,22.04,20.33491,19.54073,18.98147,7.360015,2.970411,4.144,2.70996,2.435239
899031,GALAXY,0.1295898,77.79173,100.7718,11.16507,23.77487,19.65282,18.24173,17.40622,16.98741,16.68661,3.98253,3.669297,3.76669,3.529726,3.701488
4644,QSO,1.371393,2.829217,3.086699,2.033184,1.736547,21.00583,20.89283,20.61997,20.66236,20.40084,1.924801,1.868869,1.750723,1.429529,1.174025
1044904,GALAXY,0.06626721,11.01457,12.78444,3.524227,5.745451,21.81581,21.34205,21.76047,21.21138,22.82691,1.588499,1.740528,1.573174,1.576298,2.969904
43988,QSO,0.9773823,31.55895,31.71646,24.69284,25.52262,19.63268,19.38332,19.13828,19.16306,19.18325,1.725854,1.711296,1.340341,1.225561,2.969904
933656,GALAXY,0.09486222,59.92813,80.37284,6.025456,17.09827,19.8611,18.25924,17.44995,17.00329,16.62879,4.568157,5.824904,5.379461,5.036723,4.955895
538020,STAR,0.0001537226,17.99947,41.80027,0.7721989,0.9742891,24.11528,23.42443,21.24138,19.32958,18.21052,2.9703,2.969661,1.326911,1.414506,1.394622
976307,GALAXY,0.8082618,1.302167,1.580478,0.269723,0.4195893,24.82388,23.0575,22.37154,21.89816,21.25014,2.970035,2.970613,1.395528,1.575608,1.843296
1132373,GALAXY,0.03033149,31.72933,35.10455,11.28003,17.80299,18.77932,17.6426,17.35251,17.16655,17.12237,5.991715,5.87219,5.643594,5.604347,5.193294
668608,STAR,0.0001754741,210.2013,222.2154,52.23134,108.969,18.59184,17.4112,16.9148,16.71183,16.63654,1.530146,1.553581,1.497077,1.410524,1.223086
871938,STAR,-6.752544e-05,411.5855,449.6093,39.09019,183.9926,18.46182,16.7985,16.18832,15.97386,15.8595,1.44603,1.205851,1.209447,1.124027,1.150314
599556,STAR,-0.0001987309,182.4381,180.1536,87.57372,130.9103,18.12979,17.20254,16.90989,16.78769,16.71406,1.363449,1.363864,1.302179,1.232617,1.27445
890192,GALAXY,0.5164367,8.316949,13.61982,-0.01220584,0.466531,23.38031,21.79784,20.03036,19.03347,18.56179,0.8023256,2.970039,3.03391,6.523987,2.867761
139365,QSO,1.139012,30.27539,27.00468,22.8916,24.30152,18.96525,18.89438,18.61734,18.62834,18.81512,1.817772,1.228632,1.399467,1.189931,1.234796
452995,STAR,0.0003000831,77.77515,86.38379,11.51693,30.95947,19.8995,18.64655,18.03099,17.74638,17.57425,1.381643,1.138037,1.118307,1.096593,1.027892
501467,STAR,-0.0003013823,320.8092,336.4988,108.751,208.6658,17.58428,16.60473,16.32917,16.18752,16.18711,1.712756,1.695173,1.510691,1.455958,1.365075
973414,GALAXY,0.03243674,35.89228,41.77652,11.08561,18.14349,19.13457,17.99508,17.52108,17.26573,17.12326,4.691278,5.022853,5.036292,5.090372,5.297261
1067455,GALAXY,0.5028741,8.51607,11.92373,0.437254,1.258597,24.91387,21.64668,20.21868,19.3733,18.89997,2.97146,2.969609,2.265119,2.213891,9.897227
1069506,GALAXY,0.4849382,8.759257,14.24381,0.1329811,0.7659957,22.69297,22.18763,20.1185,19.26531,18.85616,1.470506,18.01879,4.093222,3.082412,3.190356
1057819,GALAXY,0.1013102,119.161,177.0354,7.538329,23.67802,19.39315,17.40588,16.35851,15.83687,15.40312,43.76378,7.100099,6.619127,5.819559,5.172875
840453,STAR,-0.0003948241,219.9412,238.3134,44.76365,106.5127,18.65463,17.381,16.86579,16.65931,16.58037,1.391167,1.305221,1.147986,1.070748,1.20436
997515,GALAXY,0.4816803,9.274637,14.09196,0.03795342,0.8397713,23.0852,22.53489,20.31004,19.46297,19.18128,0.7616575,2.97063,4.838084,3.514765,1.404484
56108,QSO,1.473701,3.982368,4.249442,4.549728,2.723781,21.55759,21.36959,21.06852,20.8768,20.72046,18.01614,1.332994,1.043899,1.243916,1.516986
447327,STAR,-0.000151781,29.15401,62.07174,0.5288829,1.457924,23.71396,22.20059,20.57134,18.86127,17.9535,4.584131,1.965929,1.606014,1.664988,1.791603
1111617,GALAXY,0.04469376,12.18776,15.13055,1.980967,7.267794,22.00759,20.82442,20.63938,20.46396,20.24889,1.291279,1.430554,1.541317,1.642426,1.537237
854777,STAR,0.0001729665,32.32399,29.6971,30.40729,44.33882,19.48403,18.33776,18.50612,18.6408,18.73708,1.672993,1.57251,1.404579,1.28412,1.294097
414075,QSO,0.3096764,23.50339,39.66942,10.59164,10.99704,19.92568,19.84511,19.21243,19.10665,18.56258,1.854082,1.932054,1.544938,1.360343,2.589475
1290286,GALAXY,0.2134464,20.91501,31.73353,0.4496505,2.69669,22.33693,19.61057,18.17868,17.54911,17.1881,2.97042,6.60108,5.506515,4.75029,2.777506
433651,QSO,1.582388,20.98324,20.8856,12.40678,15.5631,20.09638,19.80405,19.64927,19.44965,19.40128,1.62803,1.676442,1.38889,1.249861,2.801875
462352,STAR,5.544944e-05,149.7884,160.7472,37.54797,80.67569,18.98429,17.50754,16.99797,16.8201,16.73912,1.231195,1.207572,1.152188,1.094466,1.075223
1275227,GALAXY,1.04403,1.558551,2.733286,0.2026379,0.5086444,23.24167,22.63416,22.14676,22.53495,21.53138,0.4177922,2.969629,1.088799,1.028015,3.434948
505160,STAR,8.424189e-05,1061.958,1149.067,181.1346,505.9586,17.33096,15.72057,15.12456,14.92394,14.83343,1.292973,1.171015,1.10921,1.083336,1.018716
917618,GALAXY,0.5649533,13.43586,20.46273,-0.1048813,0.9318084,23.17463,22.25515,20.41233,19.26226,18.80774,0.7652617,1.335008,4.455383,2.669115,3.454747
1300332,GALAXY,0.4860754,7.821265,11.28515,0.2763641,0.9251255,26.48509,22.25501,20.62672,19.83255,19.3257,7.35936,2.96956,2.411044,2.340261,2.549804
195956,QSO,1.805511,1.196916,0.815057,0.5314365,0.8214043,21.9009,21.79127,21.86681,21.28587,21.38649,18.01902,2.160432,2.970717,1.520382,1.355826
126301,QSO,2.432551,18.12168,21.47688,11.15787,17.66191,21.20305,20.43659,20.52749,20.5427,20.16179,4.304303,5.180451,1.561884,1.339774,1.439226
1062796,GALAXY,0.06862716,49.65956,61.14623,4.297608,16.30587,20.59631,18.78712,18.07746,17.66828,17.37058,2.19234,3.530867,3.28839,3.161085,3.335948
186767,QSO,3.048189,6.292419,7.862281,0.78194,2.344674,22.41627,21.27805,21.10083,20.65314,20.43556,1.144422,1.138687,1.394589,1.065821,0.8008538
902402,GALAXY,0.5926157,7.509428,12.483,-0.1212296,0.4404825,24.06813,22.2641,20.593,19.44389,18.78765,4.584027,11.30698,2.612545,6.404848,3.28954
872592,STAR,-3.597141e-05,414.7345,480.269,29.32749,139.4204,19.05466,17.11027,16.25523,15.91643,15.71255,1.983405,1.861697,1.778644,1.778727,1.667151
443982,STAR,-0.0004778481,5.913094,5.917126,1.228206,3.048164,24.9528,21.22381,20.73401,20.46881,20.31613,0.2965302,1.343064,3.632491,1.787521,2.585549
486200,STAR,2.633222e-05,47.47221,102.2133,1.02944,2.810954,24.00674,21.02131,19.41828,17.51892,16.49866,7.358615,1.509451,1.484597,1.504352,1.447641
1108845,GALAXY,0.08803965,74.50775,92.72596,8.499313,23.53581,18.53387,17.08492,16.38628,16.02778,15.77399,10.51966,9.003933,7.992418,7.599947,7.29402
469468,STAR,-0.0003002976,224.5394,287.0058,3.638934,39.18435,20.86397,18.39374,17.17855,16.65812,16.35492,5.237411,1.41452,1.407299,1.35114,1.331127
416601,QSO,2.360791,4.64011,5.11541,2.85289,4.713206,22.23033,21.24001,21.28835,21.42242,21.21205,1.076013,1.33084,1.17072,1.343079,1.323376
1129976,GALAXY,0.4792506,7.820992,11.83634,-0.04871952,0.6731749,24.77451,22.52217,20.82123,19.76284,19.34349,2.969564,2.970062,2.103029,4.050691,2.066579
1197633,GALAXY,0.6598126,6.23769,10.30546,-0.01517822,0.318948,25.65508,22.72233,21.1669,19.97849,19.50596,2.970301,2.970293,1.973253,2.424338,6.854694
1099385,GALAXY,0.6464164,6.24483,10.67158,-0.01776687,0.367288,25.06183,22.82759,21.00288,19.67082,19.20897,2.969414,1.925668,3.642687,3.031942,2.242589
944039,GALAXY,0.1642863,74.59963,96.14292,6.49838,17.40058,20.25877,18.56289,17.51741,17.04513,16.70018,2.48238,3.662614,3.821369,3.466797,3.920301
145065,QSO,1.051885,4.251622,4.108218,2.136302,2.964759,22.17283,21.94746,21.65634,21.79043,21.73725,1.492533,1.304778,1.902598,0.8307648,2.731529
610945,STAR,0.0004262337,35.36573,34.52394,18.79221,32.21244,19.89794,18.80255,18.76011,18.69227,18.71214,1.254083,1.106367,0.9450253,0.9661331,0.8869823
546837,STAR,0.0003406102,9.912782,11.17792,1.505222,4.420198,22.40649,21.04665,20.45883,20.26005,20.11767,1.548179,1.677502,1.599963,1.767262,1.053016
1314779,GALAXY,0.1183053,42.47879,57.55184,2.098373,11.05774,20.47807,18.75962,17.71195,17.26685,16.87482,8.861163,4.76946,4.460698,4.633099,3.861778
1128086,GALAXY,0.1281442,25.07352,28.22843,3.910794,10.82177,19.76949,18.70612,18.20189,17.88129,17.73737,4.39433,4.46284,4.338135,3.993193,4.207031
660540,STAR,2.503774e-05,315.762,362.9179,49.66842,128.5721,18.38632,16.8175,16.15098,15.91668,15.71852,1.290344,1.294057,1.19418,1.159519,1.101743
1025891,GALAXY,0.02502981,403.5007,524.2504,33.62576,118.9933,17.30754,15.56551,14.7599,14.33949,14.02675,8.913909,8.425197,8.003693,8.008039,7.507267
1101482,GALAXY,0.3515737,23.931,36.11436,0.1765011,2.182494,24.0028,20.98215,19.18806,18.55238,18.06588,0.03579347,3.283708,3.953116,3.712132,3.221034
343433,QSO,1.293516,115.6983,120.9026,56.34467,66.21339,19.03227,18.67349,18.06319,18.09832,18.15121,1.282314,1.213737,1.015249,0.9383445,1.063579
1236487,GALAXY,0.7070222,5.097896,9.119185,0.1026708,0.3629746,27.56318,24.06353,21.45193,19.99047,19.47279,4.584272,2.969884,2.971477,2.907164,2.113526
123716,QSO,1.943786,8.560564,11.17272,4.896273,4.456124,21.35172,20.97315,20.4752,20.09853,19.83666,1.103587,1.258484,0.9288219,0.8816514,0.8710948
616807,STAR,-0.0002102979,23.36339,21.36134,20.01093,29.20902,19.38977,18.89569,18.96895,19.11823,19.31623,1.849273,1.459435,1.431877,1.435269,1.383699
873620,STAR,-6.520792e-05,102.8373,114.1455,10.35586,41.92308,20.45005,18.44636,17.80151,17.44044,17.28381,1.207871,1.310601,1.268702,1.175222,1.18698
389568,QSO,0.3267343,14.6576,21.4938,1.507022,2.776568,22.54663,21.04716,19.51482,19.00554,18.48682,11.30456,3.735888,3.384758,2.567153,2.849638
813455,STAR,0.0001202954,9.238156,16.42935,0.002493935,0.7216821,22.74101,22.41922,21.00229,19.93132,19.44346,2.970614,2.970037,1.61916,1.835342,2.20621
50374,QSO,1.107871,3.326742,3.875502,1.580186,2.194748,20.97999,20.90895,20.56726,20.51961,20.33176,1.718282,1.514997,1.324323,1.41679,1.414508
277547,QSO,0.1777725,36.59834,41.36405,7.673275,11.46288,20.22047,19.61611,18.81005,18.34996,18.08957,1.595688,1.875104,1.95739,1.72827,18.02337
1135165,GALAXY,0.101451,43.6202,53.73461,4.809053,13.48136,19.53053,18.04137,17.26079,16.83325,16.55067,6.651419,6.191085,5.875813,5.582556,5.317242
397874,QSO,0.9586306,8.799284,10.95085,12.68036,10.40236,20.27119,20.13782,19.9056,20.01296,19.84453,1.615133,1.439549,1.126547,0.9546766,1.173368
1051281,GALAXY,0.5235961,8.996226,14.52615,0.2490214,0.9178275,22.12117,21.35193,19.8994,19.14809,18.50201,2.969381,2.969941,2.823049,4.006785,3.142707
