,0,1,2,3,4,5,6,7,8,9,10,11
417121,2.213226,5.672873,7.776124,3.346038,4.569908,221.52156819919,33.9960642136786,21.60682,21.09473,21.2259,21.03745,20.32476
1391,0.0002096995,168.7472,194.786,4.620039,51.59583,141.330619053774,-1.00577337344626,20.40089,18.12986,17.23912,16.96125,16.82751
342682,0.0005479321,140.8176,144.6773,40.3347,87.95362,151.585166975168,37.4371246669843,18.36251,17.47415,17.24243,17.17608,17.14875
132971,3.021334,3.174847,3.372194,1.461434,2.755581,141.143144548413,48.2078836229729,22.72301,21.09341,20.8169,20.94732,20.66419
368038,0.000298859,13.53516,13.5093,4.982566,8.813682,36.0639019743866,-0.770295916725837,20.97481,20.11227,19.79721,19.70152,19.59555
451391,1.893184,92.90336,98.35173,62.62117,74.68119,166.63951719488,32.0603011736558,17.86674,17.79808,17.7999,17.64788,17.57688
185815,-0.0001002339,5.079686,4.951587,2.284074,3.949538,196.695005026279,55.1285327778662,22.00839,20.96885,20.71467,20.56899,20.40604
381368,0.000572026,6.342118,7.381999,1.67206,3.436645,186.933951527887,9.48218181342142,22.49133,21.12885,20.63135,20.37573,20.30892
493146,0.5153553,10.79439,16.73764,-0.1804261,0.7508325,225.840229314129,34.3115294708398,22.44175,22.10068,20.27365,19.29597,18.82034
274941,3.240886,3.547744,2.998238,0.698311,1.478254,202.000386209071,37.678479567281,23.8672,22.10115,21.39091,21.09282,21.04024
345486,0.07556238,36.76903,42.40189,4.998223,13.44391,234.826740739934,48.2491876001636,19.02641,17.83363,17.22793,16.88673,16.72458
101968,1.82446,2.340011,2.412138,1.496823,1.744205,159.763210861581,49.4522567841356,21.44228,21.43641,21.4232,21.20804,21.0799
82916,1.27398,10.72603,10.26249,7.145739,7.478536,145.486012303094,55.3844048935367,20.68808,20.73942,20.36072,20.40331,20.30759
399475,1.655586,7.168082,7.506051,4.773226,4.620647,233.574170652574,20.4353268512001,21.31464,20.82799,20.77903,20.38361,20.36615
226229,7.505338e-05,675.9368,1189.494,8.638454,60.55126,135.123049093236,47.6859979436181,20.83949,18.28832,16.80676,15.42411,14.83397
441812,0.6901509,26.72908,30.99956,18.54128,22.1881,225.221565211956,9.5605374903401,19.59761,19.15925,19.01988,18.86038,18.7228
218094,0.04885903,45.53971,54.04719,8.696107,19.10215,182.822428300306,53.0856748152602,18.87589,17.595,17.08964,16.77829,16.64616
329455,0.0002203884,9.667943,15.77461,0.6341762,1.637102,342.869076296234,0.818695181720246,23.21977,22.40884,20.92056,20.08397,19.52169
147731,1.096316,10.42989,11.0169,5.012033,6.725718,154.701414625538,59.6387083233718,20.37113,20.07106,19.77282,19.70648,19.61724
147925,0.1329857,144.5462,183.9771,11.54449,40.66807,136.970925586827,41.6904318143633,19.85879,17.98719,17.03313,16.6443,16.34627
294172,0.04672013,188.0286,230.6216,17.24938,58.77031,228.086253788192,7.54799624624194,19.14261,17.27151,16.44646,16.04732,15.73057
221021,0.304871,34.04144,47.85527,1.44455,3.655728,161.680925811342,5.64413578115591,21.37566,19.67733,18.03403,17.49351,17.11848
455077,1.076976,2.619217,2.301124,1.501927,1.841914,6.54173423831571,6.77836687207923,21.91271,21.86852,21.38217,21.47865,21.35388
264301,-0.0002429307,7.527749,16.25088,-0.04621757,0.3085632,119.218607633357,28.3691050594413,23.70912,23.28247,21.84664,20.63699,19.93013
254117,0.0002328732,33.30387,36.9457,1.879489,11.06766,114.533418409139,21.9456381273532,21.63855,19.45359,18.56157,18.2804,18.07546
44881,0.3780521,15.4409,21.96627,0.3504551,1.687018,174.266844779716,66.0000343872126,22.49746,20.94819,19.08772,18.53286,18.14092
389506,-0.0001424317,8.638495,17.1241,0.4582316,1.17459,226.765127343992,29.0505008262228,21.93909,21.27452,20.54401,19.38942,18.74474
267256,0.0002693843,323.081,322.9989,121.1488,222.5654,161.38038547812,44.2889485474119,17.66407,16.68908,16.35649,16.25434,16.21224
313848,2.953221,8.68046,13.12158,1.239723,2.92786,231.666591633153,47.4839981817589,22.30841,21.44964,20.61371,20.04299,19.58097
51313,1.374451,2.289169,2.380181,2.327666,1.640627,251.133846483557,39.4643633584347,22.21646,22.12939,21.63261,21.71291,21.62766
81868,0.4579754,8.256217,13.27259,-0.08372356,0.5751209,118.951976487376,44.4323931300479,22.53936,21.94759,20.59657,19.72525,19.49282
385468,-7.512727e-05,7.23561,13.34308,0.1196973,1.348427,243.432099050388,5.6652755826455,24.16746,22.49686,21.49284,20.45183,21.02018
212745,0.1782571,69.32178,91.88559,4.463074,13.01758,236.860062904462,35.0047481016534,20.75031,18.57176,17.32418,16.91244,16.53418
492614,0.8098755,8.427904,10.88461,5.061822,6.797898,239.057247394277,20.6468806002085,20.83792,20.45147,20.36688,20.27867,20.03163
141198,0.3226857,19.80553,28.26328,0.3180764,2.197664,240.368093383103,51.5528165227169,22.70758,20.75456,19.13694,18.45999,18.03892
142666,0.07261831,50.21636,63.42149,4.62066,12.44611,225.700733030838,59.124559535991,19.76435,18.10977,17.36918,16.91781,16.64553
216617,-0.000298024,5.715274,9.319979,0.05016335,0.6343119,228.122521220481,49.6206367641539,23.81657,22.54687,21.41139,20.3843,19.87563
493581,-0.0001266515,125.2655,137.7228,27.24213,63.00452,309.308368557575,15.5806952186635,19.21036,17.9516,17.52672,17.32351,17.11104
293750,1.031736,1.798764,2.286076,0.8312705,1.068872,331.748778645275,-0.101488482507386,22.3508,22.01875,21.56384,21.58929,20.99071
30346,3.691654,10.23687,10.87101,0.6835899,3.000487,224.474480707544,60.2394834592812,25.88397,21.19506,19.99434,20.02171,19.83795
19143,-0.0001058798,306.4639,425.51,3.931619,49.61774,171.644605660087,65.720697794933,20.72798,17.99999,16.78857,16.24457,15.92892
190572,1.192301,4.964257,5.597393,3.812126,4.065297,142.915778515607,39.2838254697134,21.95376,21.41952,21.23046,20.77879,20.86469
149249,0.2549334,24.68062,39.04282,0.9339949,3.028319,141.805832526125,2.40881848846429,21.91625,20.08082,18.54863,17.92936,17.48598
189707,0.2043729,30.51291,43.9446,2.012285,5.405967,154.286147683998,39.0496217214995,21.45024,19.7482,18.43169,17.92887,17.57491
364534,0.000231128,47.968,66.4409,1.27866,6.743743,9.69985512504314,0.630267568767651,22.37152,20.39163,18.96853,18.26713,17.85468
323595,0.0002509084,54.36406,57.68107,18.27754,36.45621,191.410761464582,47.6983939431434,19.48439,18.58134,18.26576,18.15024,18.12147
421911,0.5128015,9.023386,14.13885,-0.1626323,0.546994,226.735171307635,17.3607983498177,26.25196,22.67454,20.94036,19.94003,19.63836
206628,0.9107987,3.131165,4.257384,1.868808,2.208539,144.893569573352,36.1571778891354,21.89676,21.42967,21.31626,21.18027,21.40642
485173,0.6302532,23.74458,22.58509,18.78881,19.89199,205.762851019328,24.7151166844524,19.52864,19.2271,19.2492,19.05235,19.15069
196548,0.498415,7.772873,11.63541,-0.04601738,0.5918841,156.572726769604,48.5032899536832,23.98104,22.14405,20.27343,19.40118,18.86185
64049,2.324634,1.125204,1.623701,0.5306407,1.116986,8.87992408270668,14.7766033232664,22.40553,21.87364,22.02942,21.88471,21.92663
141605,3.657335e-05,48.31005,53.0818,11.32537,26.35699,258.163693586895,28.2875109455257,20.28558,18.95977,18.43783,18.23926,18.12253
274115,-0.0001299479,78.62766,80.56618,35.55148,58.47529,222.445050211336,39.4562900386943,18.95065,18.04626,17.74206,17.62426,17.56625
406478,-7.810009e-05,135.017,190.2619,0.9608887,15.36979,210.12538434179,42.5691453791687,21.70715,19.40936,17.88318,17.13959,16.68855
170328,4.034372e-05,526.3911,928.6378,5.750307,44.19302,172.306737483449,51.9302973282213,20.85636,18.19948,16.76709,15.36698,14.73382
371350,-0.0001516423,78.59936,135.6124,1.263327,6.780148,358.146104694444,0.182355003848969,22.69556,20.28021,18.92389,17.72841,17.27177
487204,-0.0004575136,78.43504,82.52653,29.16556,51.22609,229.967612380099,17.8752410154706,19.05306,18.15558,17.78744,17.63557,17.58508
436155,0.4685622,10.02347,15.68867,0.02162676,0.8086776,197.90505493622,21.7441534455827,25.37385,22.17358,20.36495,19.43442,19.04537
155238,2.228958,1.936083,1.891629,1.235127,1.677062,6.19414296095579,15.1618355187785,21.86963,21.43723,21.2174,21.24141,21.20579
95325,1.931525,3.389701,2.960344,2.237721,2.339551,218.042079607624,56.9410186630861,21.96624,21.49683,21.54511,21.61214,21.77515
29996,0.473275,5.291849,8.330182,0.3410739,0.7338058,120.201072899948,47.1909014367592,22.07297,21.63341,20.52449,19.62739,19.27244
90448,-0.0008022218,19.73188,18.96092,5.620566,13.59309,357.623314392124,-9.58273099788792,20.7342,19.78111,19.6767,19.58192,19.4833
359810,-0.000528799,203.0025,208.108,88.02209,135.461,241.992321112608,5.16486576112169,18.06821,17.17891,16.86498,16.75464,16.74033
328206,0.1515162,56.66222,69.14225,8.907039,17.99489,122.692037257041,6.26134720457678,19.61846,18.36807,17.66163,17.22437,17.03599
252198,0.3249289,22.42099,32.50502,1.774557,3.138831,191.443469213725,42.4695052762014,22.78743,20.25726,18.633,18.08621,17.69293
88767,0.0001974292,10.01489,17.89047,0.5654418,1.153322,173.87187369598,63.9993467838329,23.9478,21.86813,20.58343,19.46393,18.84077
149379,0.5556215,7.552475,11.98772,-0.09857338,0.5594565,145.12359825776,39.9330898940443,26.04118,21.86409,20.37056,19.40334,18.86864
142195,1.947939,27.55311,31.30099,17.29668,20.73429,135.212188876815,4.35316134771781,19.25188,19.11357,19.04439,18.87271,18.73203
240299,0.5264931,8.518906,13.65064,-0.009601477,0.7016439,150.765061575319,41.9246395507851,22.35187,21.72397,20.01073,19.14513,18.70088
225235,0.101163,10.59388,11.83305,-1.249776,7.402997,2.67847110022382,-1.03358096175729,20.72138,19.76003,19.45479,19.00303,19.23404
462990,-0.000127591,117.0084,127.1118,9.698043,44.28219,0.27664000346158,-1.18733113578901,20.48067,18.43287,17.63457,17.35104,17.19891
23456,6.376017e-05,26.93871,44.47303,0.4325486,2.396744,47.7224577775585,-7.49499672763893,25.42447,21.4953,19.9054,18.91154,18.37777
470028,0.2508763,21.62009,23.51207,11.99817,12.99312,119.628266524236,13.3949836949368,19.71896,19.57847,19.24408,19.01266,18.80136
19551,2.347629,3.458498,4.456234,1.098786,2.690673,147.731326476049,59.8989091480582,21.41961,20.71924,20.69786,20.7112,20.56605
104096,0.06586081,109.0215,146.0748,8.719008,28.84705,261.315386637359,27.550556035337,19.13966,17.26041,16.34344,15.83122,15.53638
258862,0.9708815,13.79251,18.75239,5.93074,6.342841,212.822708686526,40.5992380706742,20.82569,20.42692,19.86561,19.7123,19.34201
119438,2.570206,29.09847,33.13398,19.75932,28.71976,165.896900755921,56.1380427311194,19.57705,18.6624,18.57521,18.53507,18.37065
155895,0.7959013,1.693139,2.480154,1.361318,1.746683,199.654045398185,49.3019316573299,22.81665,22.04471,21.81535,21.90694,21.118
317542,1.610651,9.274874,9.630474,6.672694,5.863551,29.7135659702347,0.432894596994975,20.96101,20.64606,20.69686,20.29874,20.46079
374126,0.8871297,6.326898,7.209078,4.277583,5.209498,223.050685669266,34.3423120412051,23.64971,22.3515,22.18803,21.85476,21.75842
192622,1.692318,5.089782,5.828758,1.672605,2.830088,157.965185876082,39.844337111807,21.88178,21.34868,21.24434,20.89256,20.62709
161394,0.5531519,15.22836,24.01353,-0.23201,0.8218555,230.217866658426,1.08173934681953,23.56017,21.64988,19.83665,18.81005,18.31186
7465,-4.904236e-05,736.3671,777.3002,94.54,343.2496,179.701315917486,-0.182368706066404,17.78209,16.04749,15.47123,15.27791,15.19604
419511,0.3131386,4.682822,6.322259,0.7773973,1.658774,217.811590762614,52.0982205711756,22.16153,21.54653,20.99495,20.7616,20.46249
307119,0.000339651,277.4915,341.221,13.08646,81.20358,118.300460348503,23.4744072864931,19.92946,17.6748,16.73511,16.33522,16.10074
432987,0.1448393,55.32385,72.24876,5.359149,13.73366,193.377912738636,27.4343789931239,19.59906,17.96346,16.99482,16.59286,16.30472
409159,0.1069702,106.1317,145.6573,6.66353,24.54994,145.603061197563,23.479328490708,19.96785,18.05436,17.02181,16.55877,16.1629
355628,0.001842677,6.77647,11.63138,0.1989039,0.6270302,192.497355941527,45.1697846827205,23.68423,22.2142,20.51066,19.44567,18.84316
99922,-0.0002887356,5.738044,5.418261,3.54056,5.640938,1.42802349529238,-9.16743044410634,21.65258,20.63241,20.43221,20.20272,19.92636
283775,0.151848,192.2868,214.5214,42.51203,69.08794,244.197152750943,37.2725604053292,18.34401,17.36903,16.51725,16.26126,16.11836
306770,0.5358413,7.564618,12.12457,0.0131784,0.6051416,123.114257080998,6.44410265675621,22.91439,21.60229,19.8489,18.95572,18.40371
237617,-0.000525395,52.45533,54.82878,14.69723,29.8518,4.38042950607399,35.708119197172,19.96993,18.78133,18.33574,18.19932,18.14645
475619,-0.0004420106,2.939692,2.79748,1.058733,2.283916,249.789043504153,13.8304356584622,24.56858,21.42796,21.04748,21.04643,20.98542
152627,0.0001226633,120.9823,211.671,2.064686,10.89435,5.08881581857383,0.667148485455214,22.80513,19.8403,18.47064,17.25939,16.6059
419826,1.534592,42.00298,39.35377,34.35254,32.911,208.316256000131,15.8948939076371,18.98489,18.68391,18.59656,18.40045,18.44633
168136,0.0001859092,7.744636,8.370125,2.330049,4.628528,113.725744413693,24.4484116070073,24.51468,20.81635,20.25731,20.14767,20.19632
119416,0.4746732,8.868911,11.16282,6.222508,6.611606,125.961092732101,38.1494578230563,20.56726,20.26427,20.27992,19.98593,19.72427
155407,1.57898,14.77456,12.9003,13.16423,13.22359,183.126547333838,56.069469974881,20.04908,19.60168,19.46277,19.2836,19.40796
39434,2.730921,45.47567,48.78189,24.89984,34.52789,111.186048363915,35.0665704243456,19.68079,18.8327,18.77284,18.5687,18.40031
131196,0.2433733,44.32656,63.60689,1.718243,7.180375,125.723576829227,3.13248231251327,21.82559,19.30152,17.95954,17.41755,17.07162
457279,0.6635964,8.392385,14.08162,-0.06531155,0.5773451,228.11168203557,16.4897937833872,25.34011,24.86026,21.78364,20.45592,19.83034
377814,-8.716426e-05,13.77791,17.3378,0.4615316,2.162846,214.057810447021,52.9503350531255,25.20673,22.06528,20.61212,20.4223,19.65647
278466,2.347159,8.640275,13.59551,1.771734,3.563817,187.979192776487,12.9918771814176,22.39858,21.30492,20.75704,20.276,19.81931
152501,1.600598,3.491852,3.510418,2.174469,2.568068,239.097286533355,45.709576099271,21.59291,21.25941,21.19723,20.91215,20.47045
246327,0.795108,10.42869,13.59328,8.315912,10.13614,177.919284557157,44.1426420901777,19.8543,19.4431,19.42424,19.34746,19.07812
19961,0.1340741,43.17382,52.88433,6.298751,13.84333,174.698579102266,1.23988033602785,19.36569,18.13778,17.41197,17.02548,16.77057
475732,0.463982,15.29329,23.92856,0.09317156,1.237417,179.244608174705,39.7149675936538,25.2564,21.77984,20.03516,19.27541,18.83768
187832,0.5352551,7.498709,11.68969,0.1446966,0.8423896,122.047126863543,31.8435886844444,22.15544,21.68253,20.43563,19.50337,19.13124
163884,-0.0004472495,363.9204,366.7457,121.0021,233.3595,219.027789844905,57.9136127581555,17.51657,16.48932,16.18701,16.06637,16.05963
99663,0.0001722544,143.6534,154.3418,25.05289,72.69192,311.027345867206,-6.60104196422911,19.15451,17.77935,17.25906,17.09995,17.0363
388294,0.6101997,9.459299,15.9853,-0.03385664,0.4076043,191.11463152442,58.1738415925073,23.28681,21.53455,19.65575,18.49479,17.99116
68408,0.6361616,6.888553,11.40154,-0.1148727,0.3122985,229.444146721024,1.74008063767431,24.48496,23.09167,21.19983,20.02847,19.55874
75626,1.005651,8.76283,9.672833,9.049415,8.140412,167.826763078204,56.5527286727548,20.16896,20.01054,19.79948,19.80386,19.81136
311557,8.375595e-05,82.11449,117.5512,0.8897721,10.25717,203.410357707242,52.5721049331101,22.68277,19.98626,18.51385,17.67507,17.22405
139900,0.481276,7.006405,10.63546,-0.2357577,0.4098351,149.335881991812,6.57999352711386,23.14006,22.07289,20.62691,19.7434,19.37649
316544,0.1142077,65.11448,84.99303,5.036056,17.44141,170.183528695813,47.7823704376487,20.98633,18.6243,17.64186,17.21808,16.94328
3634,0.0003885735,87.23366,80.3819,67.07901,103.4507,122.122531999467,46.1522548452028,18.62666,17.45196,17.54886,17.59144,17.72969
303824,0.5695455,9.176212,14.59601,0.2297456,0.8917665,194.317935620896,9.18485516161739,24.15888,22.48655,20.46962,19.40045,19.08928
490334,1.572772,7.267368,7.905338,3.549663,4.684545,160.174120188245,34.6452530786632,20.97167,20.76074,20.55536,20.30894,20.48699
380353,2.331658,1.779646,2.965495,0.7031079,1.935325,122.152339620613,54.3847199955243,22.13338,21.07651,21.27921,21.08259,20.52972
59664,0.9040244,3.526227,5.061997,1.432055,2.01852,138.149411250969,3.0188877020319,21.07679,20.92025,20.7841,20.83452,20.63602
103944,-0.0004965967,91.19726,91.96626,41.57798,60.12486,332.255573789797,-7.85452948744333,19.01096,18.05755,17.73277,17.65543,17.62207
372565,1.919943,7.639027,8.026694,6.747665,5.917677,342.182483233031,19.7521480562758,21.16085,21.14575,21.22082,20.55679,20.55139
431041,3.56619e-05,343.9263,352.9515,130.0182,218.9883,240.174831970544,5.62590330153069,17.54016,16.5749,16.25494,16.13256,16.09143
136625,0.4172352,17.53379,27.16826,0.5500863,1.898632,218.261304584665,6.75168228562367,26.28602,21.0508,19.25652,18.53597,18.15693
436351,-0.001166231,416.9353,520.0527,51.29934,145.4895,309.445355757972,76.0728737742884,18.25072,16.83167,16.07165,15.71738,15.50657
352251,0.8336192,3.457286,4.433015,2.318732,3.083111,31.2988179590467,0.209097426160355,21.83424,21.64336,21.49713,21.25946,20.25467
248249,0.5063962,6.383855,10.21607,-0.1054199,0.4051163,213.526778346833,38.7942261516632,22.86396,22.06198,20.56819,19.65489,19.25628
17182,2.762335,22.01197,27.05511,6.042054,12.02603,115.408154320179,38.1049162246154,20.3236,19.55913,19.30742,19.19119,19.10736
82590,2.422303,4.436491,5.799142,2.609409,4.99089,7.63855013103267,15.9258539290284,21.96638,21.22704,21.32542,21.28177,20.76649
438859,0.0001253312,143.1531,228.8259,2.480122,15.66582,160.902925881593,34.26233269924,21.72858,19.44156,18.08317,17.08665,16.55646
2443,0.2960827,8.002408,11.82225,1.208519,1.751974,140.750344146939,0.610447010922071,23.50306,21.5074,20.22586,19.72508,19.418
254607,-6.849037e-07,85.57832,121.0687,4.144224,18.08591,71.8815997735418,26.4009811435224,20.94221,18.88067,17.74533,17.18402,16.85263
279710,-0.0001690602,89.29333,66.74352,289.2594,206.9971,194.933347467075,57.395889876712,16.19191,16.65236,17.20435,17.58486,17.94445
497419,3.68089,8.824852,8.882388,0.8287095,2.389914,218.929372812257,21.307288964822,24.17133,21.29204,20.09361,20.1467,20.0989
49428,0.4280519,14.0292,21.17224,0.04048498,1.236461,140.489329725525,1.73135022730962,24.98872,21.39595,19.60149,18.91288,18.48738
407575,0.1536909,103.7266,136.0068,7.142527,21.46537,177.049533092797,26.8456268902155,20.62863,18.37981,17.1935,16.73104,16.38282
413817,1.758032,94.28551,113.3215,51.61972,71.04713,208.519324269902,14.6174515800368,18.09534,17.85587,17.85259,17.53581,17.35804
158998,-0.0001559488,32.20339,75.33618,0.1153767,0.9754935,123.843825977476,39.3148704253286,22.58163,21.99739,20.53518,18.64763,17.63669
122702,-0.0003379914,30.80028,38.39773,7.217299,17.33612,252.703774817877,38.3402293052292,20.64431,19.40531,19.01386,19.01439,19.08177
10774,0.5015407,8.171998,11.97938,0.09104708,0.862263,172.333450660711,-2.13805356104647,23.74219,21.9724,20.34699,19.44453,19.00227
142585,1.234279,11.60982,10.78198,7.612735,8.106657,173.674325843671,49.1551393456209,20.21301,20.06503,19.69749,19.68708,19.77051
186164,0.4142104,15.49314,22.60933,0.3573157,1.357957,134.20888499526,39.4638658574453,25.11811,21.34616,19.43296,18.61672,18.25042
26475,-0.0001314512,45.92004,47.70865,15.24698,29.84063,114.751890584428,38.9875540257771,19.75213,18.82703,18.49516,18.36255,18.30735
164518,0.0001900237,26.38853,23.86848,7.405737,16.04025,116.556821339837,30.0774271522605,20.20878,19.27999,19.05862,18.82328,18.69155
117131,-2.419922e-05,2.509952,2.330144,1.086684,2.496587,188.078408866506,3.76707008116239,22.32502,21.28842,21.18869,21.37912,21.44053
166819,0.1669421,52.25243,70.45348,2.895411,9.561468,128.562207310235,37.866596243735,22.37428,19.45032,18.18193,17.64294,17.24249
406196,7.571798e-05,33.29854,59.47798,0.1795868,2.482809,175.971383214117,12.1736062236806,24.46333,21.37782,19.79691,18.64531,18.01271
119956,-6.124514e-05,37.02483,41.0535,6.713945,17.84166,124.587933956687,47.6038860015087,20.64363,19.26282,18.72006,18.54193,18.44334
404925,2.592502,3.588616,5.261002,2.957052,3.753153,336.864402686211,14.4448382064385,21.80694,20.96904,21.04094,21.11852,20.50923
258479,0.8251213,2.732003,6.186607,-0.05187733,0.04832638,199.903592878434,51.513665867699,26.90247,23.39569,22.16385,20.37568,19.58703
138883,0.1181639,121.4852,165.0346,9.236625,29.37215,231.846546893574,1.46347926987543,19.74411,17.80264,16.79266,16.36386,15.97329
216184,0.1776069,72.05004,94.5811,4.479136,13.69082,186.421637859159,56.5897984969367,20.78028,18.93044,17.68317,17.21229,16.88487
424698,-0.0002201864,11.52905,17.50429,0.299438,0.9371242,27.5106734318587,0.0096859574345496,24.86455,22.06205,20.63277,19.85989,19.39513
473430,-0.0001183655,528.2661,615.2311,15.80322,123.4068,189.427221791574,35.9981618553428,19.7006,17.20934,16.08625,15.66189,15.42288
243012,-0.0008100304,143.2874,150.5372,27.50544,72.91557,215.728546458991,55.2392581063006,19.19528,17.82636,17.28587,17.06604,17.00975
105089,0.5815462,8.021785,12.65745,-0.1604138,0.2851476,158.657252446818,5.13479592040009,21.9636,22.33982,20.16912,19.14894,18.53778
339423,3.158314,0.7511926,1.13481,-0.1793745,1.004607,127.38266496153,56.8793805684567,24.59897,21.97326,22.17901,21.89061,21.76444
281215,0.585294,8.556312,13.05743,0.3128527,0.8861947,236.388976455766,41.0716796911175,24.82913,22.00374,20.58624,19.68842,19.27032
182892,0.5964802,6.387226,8.445501,-0.08833604,0.6182158,139.871224113256,5.17947498821271,25.72974,21.98413,20.87533,19.68666,19.79619
381964,-3.130281e-05,5.438546,10.27858,0.1731623,0.3648429,251.732352743096,15.7494881882832,26.30225,22.90397,21.4637,20.14777,19.65972
264068,-7.686506e-05,290.7599,313.6489,76.13042,157.9117,65.0199423255461,32.1957040433711,18.29855,16.94028,16.47099,16.273,16.19163
300931,1.155133,4.70136,4.318059,2.593045,3.161409,242.524109402984,31.3545577567614,20.39744,20.50837,20.25232,20.22804,20.26711
380542,0.036244,57.21415,69.06452,14.73587,25.89807,196.605156362305,43.8341248467612,18.71351,17.44677,16.90813,16.57509,16.33391
388064,1.22724,3.767827,4.855262,1.368718,1.465511,160.171319518923,44.6763928003298,21.67796,21.46236,20.99849,20.53809,20.27162
420262,0.1583023,128.7239,183.6808,8.485979,23.35159,221.046453849119,12.4666565092017,19.49041,17.40475,16.23547,15.7002,15.27101
122450,1.453879,8.042205,8.029894,2.9932,4.393953,359.785636736497,15.9520425402595,21.66771,20.84262,20.531,20.4403,20.06543
295213,0.7678896,4.206134,8.284704,0.02073432,0.2107512,163.851213647288,51.3790605767518,22.67658,22.90893,21.26616,20.17554,19.44036
230264,-9.836983e-05,8.070084,17.16883,0.1752832,0.6533417,176.719848167717,50.8712419678943,24.5938,22.98751,21.57448,20.20801,19.5535
302250,0.3980341,7.68246,10.83331,3.746371,4.405603,222.900031347949,50.8296308842218,20.4769,20.25378,20.19474,20.08555,19.59052
328595,0.05024085,35.87003,46.03532,3.746149,11.25972,356.408115146789,-0.21798870549693,20.55052,18.67322,17.87748,17.50365,17.2097
476111,1.395656,25.62072,24.05908,25.0482,24.62989,191.086373636418,-2.23460561982916,20.03149,19.91152,19.57584,19.56432,19.60609
210145,1.522794e-05,36.73767,45.80187,1.60568,10.20644,189.848295388051,49.3428240174087,22.03892,20.0282,19.14485,18.77633,18.65848
29826,-0.0001265069,55.64691,56.75206,14.68097,31.1808,224.087479332287,-0.282266678684655,19.97368,18.76678,18.30266,18.14736,18.06653
398761,0.415987,10.39524,16.98746,0.08727124,1.048428,261.851078632958,34.0528334650164,23.07385,22.47338,20.37035,19.53153,19.23723
41582,-0.0001531901,12.61832,24.3452,0.4552228,1.018546,134.797363703996,54.9127171274913,23.53328,22.14643,20.8808,19.54628,18.99177
64317,0.0001412461,37.80069,58.56834,29.52836,25.9492,311.42460551016,-5.1571460949609,19.01641,19.03749,19.06268,18.51003,17.98708
284708,0.3612352,38.26912,54.76914,0.776144,3.710524,135.863128938583,4.43749920746272,22.80522,19.94776,18.22943,17.52353,17.11192
295397,0.4875978,10.73017,16.48002,0.07654746,0.8827865,152.071777687529,45.4469053292381,23.62368,22.24581,20.44366,19.45383,18.97347
469772,0.9563255,7.891707,7.703127,4.893594,5.928126,246.207368640331,31.1937864683772,20.95315,20.6493,20.42307,20.45501,20.63565
7172,0.6624311,6.740234,11.65891,0.07318632,0.4584014,182.680685154352,-0.843266142296085,25.78822,22.6677,20.88916,19.70232,19.05483
418557,0.4597554,17.53889,25.37441,0.03291414,1.323002,166.631390782402,41.1154184725564,23.02493,21.22411,19.44053,18.64771,18.21597
194961,0.0009097427,48.07028,52.66972,8.789388,21.80388,119.171797863236,23.2881196131753,20.30571,19.0901,18.4847,18.23198,18.10794
48387,-0.0002669493,84.67769,93.72752,15.71415,38.16632,203.521360420979,65.3366140656288,20.08983,18.52071,17.90323,17.6657,17.55181
83577,0.08900959,74.9427,96.98041,8.517344,21.77952,232.606480490295,1.66580151813875,19.46472,17.97633,17.18518,16.78596,16.42914
87468,-0.0003503565,245.161,269.5099,35.60748,109.2412,337.561574276278,12.8390514178877,18.78473,17.38716,16.74603,16.48839,16.31713
137610,5.861134e-05,232.9545,242.8612,38.02964,122.987,254.838032531313,40.9758481382885,18.64821,17.20585,16.71951,16.53427,16.49663
177376,0.8294606,10.11378,11.66411,8.154764,10.31146,238.789058129668,42.4517873940506,19.47919,19.25001,19.18902,19.3414,19.21409
285780,0.3833244,22.53947,32.00898,0.7304633,2.788152,163.536836899306,45.1340404903109,21.87186,20.51272,18.86185,18.25669,17.83702
461663,0.5910252,6.107002,8.966373,0.2340616,0.7728903,202.084784613178,6.51115398093507,22.64713,21.73465,20.55765,19.7796,19.57545
79695,2.048635,10.56176,13.32686,15.07836,9.741485,234.838839641932,52.7870533893922,20.53448,20.56029,20.62586,20.30756,20.17948
63935,0.1499926,112.8215,150.4464,4.985908,20.24564,139.662437564759,50.0139120384226,19.35523,17.35489,16.23219,15.75753,15.38912
308106,2.657344,4.936924,5.118926,2.37668,3.779568,217.076258351388,47.2734635424793,23.22113,21.93821,21.85687,21.7548,21.5701
465077,0.6016145,7.519544,11.92961,-0.1495915,0.4576008,228.001212785111,29.4906956706377,23.07792,22.66733,20.81076,19.77685,19.1852
188547,0.0003214516,229.5605,253.0545,58.41122,122.3165,114.13428345405,24.6646899506239,18.01099,17.0861,16.7394,16.61293,16.57026
486901,2.953273,3.801615,4.382008,1.104309,2.370688,213.699497868259,24.130564642136,23.46001,21.42566,21.29361,20.98604,20.75407
397424,8.221839e-05,7.29502,14.43214,-0.05478761,1.06879,26.6796526200946,0.202104945658396,24.36812,25.35868,22.71462,21.27199,19.84587
469995,2.457044,45.17931,51.46466,23.55415,34.35143,208.601791582155,16.8387304398107,19.45218,18.85511,18.50014,18.50304,18.37032
397459,1.607049,7.087305,6.642029,6.105514,6.053456,156.256971551355,32.3607175345158,21.01612,20.70797,20.66046,20.41642,20.4898
