,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
53838,2.225332,8.885552,10.72525,5.029519,7.241171,127.789319050645,1.54917814565616,21.43339,20.78717,20.70103,20.5633,20.09501,1.197844,0.9954482,1.028657,4.439959,0.9785566
54833,1.735725,8.8387,10.40812,3.635377,5.312448,251.870424453927,38.9665900171662,21.47428,20.89476,20.74639,20.27577,19.9804,1.48386,1.572804,4.523282,1.453855,1.239443
62397,3.516827,19.64658,19.12891,1.018422,6.640282,177.227343271722,64.1084801585456,25.01794,20.27068,19.43808,19.2087,19.28476,2.969914,1.477841,1.341045,1.328324,3.135185
381442,0.0001574705,2.791086,3.016899,1.088858,2.230791,125.186137998808,25.4926812294863,23.21271,21.19801,20.76616,20.64461,20.97993,0.8974315,1.267824,1.220337,3.404166,1.933026
226291,0.05728085,39.75028,45.0901,10.38563,22.45536,198.080690333771,52.5069180323786,18.70541,17.63482,17.35792,17.12855,17.01553,5.329155,5.419103,5.257785,5.194193,15.5256
93175,0.0002056447,13.26345,13.60507,4.25578,7.955372,117.151259375462,34.6485012683115,21.22749,20.23766,19.85548,19.70865,19.66376,1.844536,1.445608,1.458157,1.425785,1.307616
25260,0.3106622,23.37579,35.35731,0.6088864,2.744302,232.302553088874,-0.577189648057724,22.3863,20.47701,18.83526,18.21177,17.76581,1.545795,3.467179,3.229687,3.518229,2.754375
421943,-0.0005810263,6.29989,6.675363,1.676157,3.665678,194.233422130223,38.0928423922233,22.36589,21.44951,20.91747,20.77325,20.55638,7.359138,1.358475,1.256402,1.133621,2.341208
345115,0.9230493,4.386812,4.013311,5.427764,5.172106,191.578640889656,33.3610634718013,21.59997,21.49211,21.28731,21.29562,21.18637,2.007153,1.78904,2.001317,1.777051,1.352124
433307,-0.0003171319,444.3749,475.2204,69.24506,203.8034,130.39661852761,24.2827303004601,18.08892,16.68832,16.09549,15.86651,15.76893,1.370511,1.683274,1.246587,1.156051,1.156066
36510,0.3440709,16.49767,24.90166,0.02986673,1.381498,171.251056661539,65.8771924759744,24.08507,21.26916,19.37368,18.77073,18.34878,18.01751,2.503966,2.876906,2.716524,2.361908
166322,0.03901413,60.57894,70.16604,13.3074,26.63977,125.603390964575,26.3377796493472,17.67384,16.51517,16.00405,15.69152,15.48152,27.91824,8.176391,8.471663,8.584085,8.47871
337055,-0.0001544316,6.268498,14.55902,0.3079497,0.4741924,193.624993709824,33.4965587779641,25.48402,24.32957,22.2197,20.50578,19.6905,2.97006,2.970455,1.388718,1.032216,0.9042414
210196,0.06714382,233.9112,313.9916,15.15703,66.56263,158.462920968106,7.21235401825389,18.43138,16.52932,15.64487,15.23881,14.92124,6.246956,4.763428,4.697805,4.595425,4.6526
227065,0.7007415,3.276772,3.92642,2.472949,3.126552,182.584307610212,39.7314900921966,21.65437,21.19663,21.25127,21.00739,20.59454,3.923957,1.897934,1.521556,1.474955,1.573832
322617,-0.0001970239,309.6054,325.5495,56.97069,157.3855,204.612346509105,8.21235956978648,18.3103,16.95258,16.41446,16.22409,16.14455,1.308643,1.182501,1.09376,1.108107,1.053238
425333,0.5202694,7.761284,12.12501,0.2097452,0.773281,118.180740786948,33.5001884626178,23.57347,22.37616,20.55659,19.54487,19.20649,0.7688434,7.358013,7.35793,2.681286,6.753474
88586,3.140234e-06,21.35243,35.47137,0.4333173,2.00449,175.734737687892,5.96081796317648,25.327,21.57511,20.10439,19.23403,18.77195,2.97005,2.885199,1.825186,1.623228,4.56565
38477,-0.0002661217,93.1597,103.5135,16.91791,44.51814,25.7786974773744,-9.63017229123885,19.75576,18.37049,17.77805,17.5779,17.45768,1.660656,1.741638,1.327789,1.368716,1.433781
343747,2.008856,4.712958,5.450857,4.120541,3.133536,168.508604256884,34.0216884176286,21.28971,21.22845,21.08803,20.91333,20.36647,1.350221,1.249019,1.344518,1.13858,2.564909
402294,0.7929699,4.428619,7.059612,1.368049,2.581927,241.818262343078,13.4471437501944,21.66401,21.16441,20.9249,20.79548,20.3274,1.971831,1.293361,1.013277,1.613649,1.142926
25000,0.5040554,8.787089,14.69483,0.551338,0.9456864,143.917070900827,57.4212112450051,23.63686,21.68986,20.03392,19.24978,18.71007,2.970282,2.969837,3.149513,2.175038,2.318044
208801,-0.0002605513,20.29196,25.4791,0.4248719,5.394033,234.061129496425,47.5966486481208,25.23328,20.61294,19.87764,19.50919,19.23227,2.970191,1.432902,1.344879,1.220677,1.54554
316241,-2.86885e-05,8.712449,9.371509,1.094501,4.140551,113.098773846678,39.8155009291613,21.97441,20.88073,20.37801,20.04504,19.77913,7.361033,1.40483,1.485522,1.242146,1.417065
341913,4.747244e-05,932.6292,1275.33,14.42726,129.8273,353.731745351364,0.584512785241088,19.82779,17.23048,15.80968,15.09196,14.69041,1.218583,1.138042,1.026118,1.049741,1.086944
432147,-0.0003324834,84.65203,86.25321,19.81929,46.19861,198.734901847883,25.0840135598128,19.43898,18.18246,17.72769,17.56811,17.51053,1.128449,1.182725,1.085579,0.92967,10.81293
12024,-0.000946736,1.761458,1.697212,1.009704,1.659184,159.814520355211,62.0918613445909,23.33523,21.82198,21.81415,22.01413,21.51867,0.05847492,1.466279,1.839539,1.240699,2.226424
275757,0.5721076,5.205694,7.988798,0.05920053,0.4009794,120.176847540748,21.4509549901243,26.15425,22.36469,20.58342,19.55613,18.88331,0.5337794,2.969756,3.609865,3.273037,2.787844
34360,0.8095511,5.129484,7.42704,0.8112117,1.304822,135.649028238144,54.8651905432722,22.56476,22.20575,21.66457,20.87894,20.43515,0.9535345,1.696743,1.019368,3.09881,1.350453
82511,3.065455,6.182887,6.90374,1.781573,4.626152,114.518809461735,26.7511073896938,24.24125,20.6646,20.43876,20.41134,20.32204,0.09351898,1.422088,0.9692501,0.8264248,2.391714
75854,2.065385,4.167469,4.9447,4.429554,3.537019,0.187711427063618,1.19106016163861,21.99688,21.57408,21.55969,21.25941,20.93987,1.391102,1.495361,1.373508,1.688397,1.430062
133803,0.6417806,5.032834,7.74948,-0.1129301,0.08305727,133.72494216542,50.3437146399396,24.43017,22.9692,21.42668,20.1399,19.42746,0.3151295,2.969401,2.392628,2.788925,2.005881
352768,-5.729312e-06,137.0603,155.522,5.198626,36.52192,10.3060946949738,0.81212677441056,20.82171,18.62214,17.56494,17.1973,16.96048,3.425762,1.379846,1.218799,1.219403,1.280824
116841,2.446598,26.62043,31.62833,14.95397,24.01031,135.000331764876,44.8420647664084,19.49258,18.90792,18.86782,18.85396,18.61351,2.216769,1.768378,1.991565,1.695962,1.611724
392830,0.6105996,6.615303,11.40657,-0.2472693,0.3185015,248.25175488539,34.590588962057,25.07807,22.49715,20.89744,19.68484,19.24018,2.970178,2.970132,2.775232,2.559972,2.417293
196506,0.07580259,23.84484,28.6731,3.364737,8.983483,116.701100368491,30.4092889440573,19.27396,17.95,17.39305,17.0568,16.86737,8.764606,8.76989,9.241139,8.590631,8.119063
296593,-0.0001633818,1590.223,1861.553,106.8819,553.3128,230.255174837549,6.04004581885594,18.08813,16.23875,14.87443,15.119,14.88457,1.044565,1.076411,2.282917,0.9612637,1.018574
171209,1.518072,3.669786,3.247661,4.688676,3.818457,147.244611143556,42.0275822579938,21.63468,21.31624,21.13511,21.12012,20.79038,2.330419,1.733676,1.298368,1.126561,0.7333844
205248,-0.000613593,35.5798,36.50969,11.92712,20.24424,17.583297830219,47.4794291083768,20.2783,19.20144,18.7868,18.59107,18.48279,1.698502,1.540749,1.352379,8.435993,1.298761
417537,-0.0008585093,4.134691,4.956532,0.02544865,1.248697,249.589869879786,30.1236277276735,25.14055,21.87054,21.17085,21.08422,20.95189,2.97063,1.22653,1.31913,0.8773385,0.8327932
394603,2.446685,2.73335,3.781873,1.664222,2.931603,194.10434119109,42.2335782285862,22.12936,21.33665,21.34736,21.23231,21.29605,2.154178,1.45849,1.575188,1.806085,4.584118
354044,-0.0004041094,4.216367,5.557338,0.74238,2.056082,327.738572841751,-0.487208723008654,22.09335,21.58065,21.82457,22.16549,22.40779,1.470729,1.111377,0.965259,0.6715782,0.9127876
216047,1.674006,2.455865,3.300863,1.477666,1.350721,156.975002755311,37.9533261953682,22.42193,21.69104,21.8392,21.33285,21.45108,1.987865,1.533025,1.497434,1.646126,2.292343
190268,1.599937,3.131745,3.070566,0.9361828,1.369943,150.630770087233,41.0523464714929,22.01685,21.48853,21.23172,20.89557,20.88696,1.187357,1.862589,1.416806,1.265786,1.207064
42357,-3.730767e-05,81.17919,89.1928,13.09983,39.35057,112.620432582874,38.4344629246865,19.90129,18.47124,17.88653,17.65104,17.5405,1.380589,1.345294,1.137676,1.078764,1.145189
217853,1.505519,5.906842,5.679089,5.077673,4.608614,222.737327991363,50.2527548573994,21.36018,21.31445,21.19678,20.97184,20.7734,2.078383,1.276621,1.53633,1.497575,2.247516
31697,1.492806,24.75589,29.9038,2.353051,7.043438,231.197930138144,52.1137261423244,21.33798,20.52353,19.76432,19.24166,19.06573,2.147521,1.443863,1.602309,1.402875,1.163888
248463,2.727165,5.059429,5.039821,1.976074,3.732812,150.712408937228,38.4256341013328,22.12761,20.60564,20.4188,20.50882,20.04553,1.244014,1.593947,1.258155,1.175129,1.287466
330781,1.507941,2.119773,1.804029,2.084744,1.560293,347.318521025181,0.26575036436921,21.59457,21.46982,21.25296,20.88474,20.87498,1.056249,1.220009,1.082914,0.9503328,0.7664505
44011,0.2677694,46.22429,59.53806,12.02611,16.23386,133.6925990155,-0.563754126108737,20.19926,19.82211,19.31649,19.05871,18.79213,1.399637,1.320054,1.338724,1.343066,1.32963
251005,-0.0006678562,27.02692,28.3535,8.933447,17.13711,204.595362722225,45.918687554177,20.58951,19.52256,19.18579,19.09792,19.02006,2.098876,1.585408,1.494473,1.63091,1.911642
252793,-0.0004170201,65.55907,91.01086,0.3934815,5.92773,203.706150963724,50.722356326452,22.76811,20.31686,18.62617,17.90611,17.49365,18.02203,1.060839,0.983723,0.8743655,7.210038
313798,1.345226,35.93331,32.11024,29.19695,30.74793,239.966023662688,25.2356740042583,19.29132,19.11925,18.85073,18.79557,18.89588,1.163647,1.025187,0.9010776,0.808791,0.8090902
417896,1.307004e-05,41.65541,110.5766,0.00463854,1.077719,240.717127296206,29.8293072783022,24.06292,22.27019,20.74291,18.34863,17.12728,2.970443,0.9785308,0.9798881,0.9138228,0.9514608
248110,-4.474493e-05,62.18969,98.5254,1.118787,6.524292,188.606836682282,14.7596081345694,22.7641,20.42602,18.94524,17.99328,17.4242,1.436532,2.2268,1.148035,1.231719,1.503566
131091,0.0002657783,144.9989,157.9621,25.70653,70.1749,118.327708096498,29.9163710428283,19.26241,17.75945,17.20056,16.98613,16.8821,1.588675,1.535943,1.247538,1.388818,1.250678
45791,0.0002168323,6.076228,5.944557,3.304245,4.511434,221.268934353895,4.60299731052637,21.49618,20.98963,20.86544,21.0017,20.76476,1.315666,1.417767,1.458647,1.684154,1.679774
168769,0.0001484464,6.505898,12.15576,0.1996228,0.6538543,113.208494969335,26.3083142297229,25.86157,23.42749,21.99614,20.7695,19.99608,4.584713,1.032259,1.253667,3.477397,1.196407
165202,2.385092,6.417556,7.560779,4.072839,6.614563,192.695115312415,49.7407916815246,21.71106,21.2287,21.18048,21.12093,20.79608,1.212461,1.174623,1.074533,0.9177327,0.9213407
376397,0.6029096,8.067733,12.79262,0.2751245,0.7542269,212.00580224166,50.2931202584868,24.54133,22.29826,20.87927,19.71271,19.38465,1.048986,11.30741,2.681367,2.801085,6.750743
282900,-0.0003681923,94.01747,96.15882,19.80572,49.7524,1.25998007927188,26.1974334057943,19.47489,18.21448,17.74931,17.60445,17.5195,1.100349,1.200824,0.9174507,0.9184543,0.9527985
433031,0.4418757,12.69259,19.80205,0.00777764,1.055199,219.811356473079,11.2398114997548,21.91287,21.40657,19.53582,18.77847,18.38457,27.92126,2.969883,7.008014,7.265624,4.729358
16179,2.147305,18.53735,23.14936,9.037729,13.79664,141.26839745707,56.1679426073864,19.73572,19.34599,19.19675,19.13665,18.97079,1.557183,1.284892,1.681022,1.37053,1.919067
361487,0.4467745,18.47055,27.24672,0.07564147,1.49995,124.159148697646,15.6916186149612,23.94998,20.89305,19.19301,18.42728,18.0131,2.97078,3.381979,4.22075,3.494543,3.005047
113247,0.4729017,10.41315,16.187,-0.005791566,0.8050014,145.110466296488,6.55687750069753,23.60297,22.09632,20.46045,19.61087,19.20163,1.105166,2.305201,2.504276,8.053807,1.667554
424528,-0.0002359559,21.6072,34.59573,0.4396397,1.882113,333.152097318369,-0.12563314432297,23.32875,21.48839,20.00521,19.12148,18.62076,18.01654,1.176027,0.9238338,0.7899871,0.8622733
307017,-0.0001384773,21.83258,36.10114,0.5329577,2.041882,139.407022084805,8.73089034247616,22.6334,21.26763,20.24205,19.17336,18.16092,1.042676,3.012246,2.733639,4.632977,3.417136
149806,7.612453e-05,27.94158,33.01506,0.5713408,6.853314,309.300197461945,0.572623599208233,23.33963,20.32222,19.24151,18.84017,18.56264,11.30561,1.116708,1.113146,1.044801,1.048163
110524,0.1923184,30.80945,36.04818,5.3085,10.6942,133.158718714574,37.7215148107989,19.47802,18.37223,17.68122,17.30914,17.1059,4.888834,4.958731,5.0199,4.789296,4.836433
54312,-0.0005090644,32.03326,34.05722,6.133857,16.01191,8.53837998159526,-8.8806291162603,20.77586,19.42141,18.92265,18.71647,18.63541,1.104792,1.268725,1.207453,1.202465,1.241827
25949,1.475705,37.77096,37.29248,23.48046,24.61773,154.762266956583,-0.340865331748252,19.45935,18.98548,18.72105,18.54296,18.60334,1.453413,1.466528,1.210615,1.076292,1.260189
420261,0.5161021,8.526275,13.39804,0.2700499,0.8780765,225.036158873525,8.10895460053895,22.68211,21.25679,19.65976,18.799,18.32422,0.7503083,1.937304,4.685095,3.587465,2.453468
318141,-0.0001664918,1157.058,1109.649,508.3762,928.5927,356.891455817095,35.7223751142121,16.2639,15.04982,14.82664,14.77621,14.79727,1.366734,1.216186,1.099661,1.068462,1.07346
250101,0.06247855,55.67759,69.46462,6.463722,18.04367,220.159339931181,31.231293754337,19.78242,18.17513,17.44081,17.03624,16.79004,4.127557,4.429849,4.155552,4.243695,4.106408
312443,0.0001696012,751.8255,781.0128,156.9998,401.9216,140.202557665199,31.3527829695052,17.29073,15.92812,15.39232,15.2166,15.13554,1.400876,1.442532,1.095494,0.9501467,1.227579
83067,1.5814,92.77124,91.48646,47.00708,60.63371,115.83618144111,27.3564195859497,18.32855,18.03063,17.88252,17.63031,17.65877,1.777386,1.561891,1.443918,1.525544,1.327503
79464,2.454207,137.888,174.6646,73.88473,118.5674,209.632424724269,5.08967150633884,17.78966,17.18768,17.14399,17.09485,16.90172,1.652443,1.823086,1.248623,1.148002,1.490568
211894,0.2657791,13.94824,19.52267,0.9171448,2.363804,53.0059100725225,-0.294374561630068,21.8353,20.55158,19.27555,18.78555,18.44851,2.97062,4.778627,3.479547,3.416337,4.114902
389811,0.2982424,62.83877,93.82528,32.51375,38.72024,139.246107365381,16.2387764606886,18.93659,18.48129,17.95436,17.75668,17.2896,1.128679,1.969821,2.836629,3.235082,2.185383
123305,0.0003416318,209.5824,234.6996,30.76689,91.26297,145.190756484971,44.2590450167714,19.02476,17.56706,16.91473,16.72729,16.6097,1.288131,1.161181,1.040668,0.9562478,1.008022
424599,0.3898657,17.51378,25.60948,-0.2321123,0.9536681,253.033406104874,19.6461588531858,24.28443,20.72923,18.9175,18.27771,17.7951,2.970857,5.025221,5.235552,5.492129,6.597578
298848,1.020914,4.061183,5.001399,1.783726,2.483828,217.854980422188,46.2570250530636,21.29905,21.2621,20.92921,20.87147,20.96237,2.826694,3.353932,1.386206,1.216965,2.686103
208724,0.0001547052,53.55194,56.06168,16.46169,33.48307,174.388878221187,46.0026012568605,19.55667,18.63016,18.31862,18.25148,18.21854,1.809994,1.62176,1.479438,1.651329,1.603376
322405,1.445791e-05,59.33331,68.78929,6.463266,20.20301,338.008071036522,0.733058436553094,20.88239,18.93784,18.16711,17.89696,17.73116,1.109083,1.137656,0.9464501,19.27463,1.157418
4410,-5.977332e-05,103.8404,116.7184,6.333527,30.53056,227.596163939435,0.456326281646107,21.04635,18.72942,17.6963,17.40468,17.15814,1.513415,1.129346,1.211955,1.069698,1.022716
93569,-5.058473e-06,620.5408,609.1549,289.0311,478.6543,261.903266168538,26.2496238410221,16.87622,15.76772,15.55206,15.49824,15.51304,1.295919,1.239572,1.216313,1.136612,1.088994
437260,2.657437,11.98419,14.03201,5.840384,9.483448,138.363637345812,19.6859863887667,20.72684,19.7565,19.76205,19.73244,19.48857,1.631554,1.523296,1.26495,0.9338216,0.8421174
345682,2.252683,2.512697,3.478692,1.480747,2.073064,217.100446311992,28.0898418235008,22.2531,21.52949,21.71364,21.38495,21.34662,1.273969,1.461212,1.472796,1.287653,1.646087
207900,-0.0001756704,222.3791,253.6406,24.2107,84.2861,119.597506704202,29.5863845893849,19.10286,17.49308,16.85698,16.59321,16.46497,1.216744,1.059274,1.167735,1.170401,1.187592
412227,0.6202024,6.257993,10.06932,-0.1146296,0.3307443,222.712251615248,33.5159592272157,26.63222,22.82298,20.77219,19.50864,19.02934,2.969413,11.30315,3.49483,4.002166,2.920091
171676,-6.405715e-05,1.899327,1.566655,0.7780631,1.908726,183.83782454502,50.1987344745452,22.9521,21.88888,21.80231,21.99072,22.17156,4.584038,1.5379,1.516867,1.393961,4.584602
67525,0.0997624,56.8442,70.35834,7.040841,18.54916,155.951803935356,1.00797824779444,19.4549,18.0579,17.37447,16.9501,16.73721,5.348538,5.338148,4.749607,4.668254,4.381729
179547,0.1960107,22.35626,23.34369,4.864993,9.964711,28.7758553003799,0.727353949118044,20.32552,19.24393,18.74747,18.46956,18.3463,3.092639,3.015508,3.179538,3.183088,3.020385
308487,0.6748487,6.037145,10.49076,-0.01727196,0.2563579,164.255158266784,14.5359046207221,26.28646,22.99561,21.03069,19.76621,19.13996,2.97003,2.969932,2.565918,3.236252,2.65942
109238,0.5927517,5.815709,9.547817,0.331542,0.646582,142.788456101434,44.224751872402,22.55581,22.14627,20.84269,19.99237,19.39739,43.76888,2.970357,2.916085,3.198385,2.425287
319305,0.8426969,5.921478,7.542497,2.942764,4.981153,244.620281876646,40.6689283589925,21.90558,21.16873,21.07706,20.98567,20.20218,1.902362,1.440856,2.082623,1.350292,1.234197
260932,2.271897,6.234322,7.876369,1.906944,4.024408,240.217004580802,31.0874966351974,21.64695,21.04421,20.8923,20.97699,20.68969,2.347378,1.445502,1.103358,1.085202,1.034841
218634,-0.0001929703,505.4668,542.8768,77.49387,245.3988,218.465884335026,44.1357665494721,18.11807,16.44061,15.8489,15.6805,15.6002,1.668893,1.408467,1.485448,1.276156,1.187725
399599,0.6141386,6.035207,8.97993,0.01059723,0.4091116,122.961843413198,52.9181951309101,24.3797,23.02769,21.31486,20.12456,19.81816,4.585305,2.970138,1.519862,1.504994,2.989637
327648,-0.0001809359,25.15856,33.77289,5.716011,7.292322,250.539882976344,21.5646605241306,20.99791,20.45227,19.64088,18.99175,18.64919,5.38852,1.414185,1.189144,1.141902,1.187123
373972,0.5329419,6.820567,10.52849,-0.1047819,0.4656217,168.643517819039,28.0155328643239,24.68855,21.65229,19.97247,19.00038,18.38884,2.970292,2.970529,5.109565,4.645705,9.777392
204937,-0.0006286214,59.45152,67.97229,9.506243,24.27646,256.819269376093,28.2985951555465,20.49775,19.08512,18.37807,18.07431,17.89159,1.246402,1.388565,1.148346,1.101819,1.240874
273254,0.000316249,29.66253,31.52837,11.15102,19.73717,124.930903493303,29.1627404248656,20.13501,19.2384,18.94508,18.82239,18.77576,1.967366,1.471951,1.422561,1.354797,1.333001
112117,0.0005696293,76.833,80.31718,18.83441,45.20652,125.820459417366,-0.654780730099183,19.59222,18.36368,17.90522,17.74726,17.65782,2.227077,1.815017,1.726844,1.764867,1.643691
94242,-8.292565e-05,195.1233,235.0302,6.744831,47.12259,198.269578471315,62.5332164706726,20.5085,18.09429,17.02325,16.58779,16.35309,2.135807,1.793616,1.861541,1.760168,1.862752
143477,-5.952889e-05,46.58783,48.21079,15.69208,28.89917,124.520942588759,31.7255237338413,20.0201,18.87406,18.53913,18.40244,18.34648,1.474294,1.126175,1.135309,1.10603,1.133789
118014,1.976594,15.89431,18.47165,11.84704,11.04431,174.400023923516,49.8099383111299,19.29307,19.10606,19.201,19.15398,19.09532,1.20641,1.192505,1.122439,8.762571,1.10978
336258,0.0008220476,10.83296,10.91709,8.349023,12.68473,244.390170360028,6.2454377774176,21.21502,19.70079,19.74432,19.87122,19.85952,2.040602,1.243808,1.09621,1.050647,3.936043
192660,0.0001230056,6.859976,7.986436,0.2932616,1.574433,123.783052122183,32.9401871662471,22.92665,21.94774,21.07625,21.25397,20.79514,0.7460936,0.9292413,0.9877902,0.8315051,0.9789976
367554,2.622917,18.01126,21.80596,11.4775,15.68416,123.297779557923,20.1222403350543,20.16782,19.51536,19.46474,19.42362,19.25641,1.507815,1.254323,1.125086,0.9958767,7.066697
136290,-0.0002956379,200.364,193.9462,79.36196,157.9564,171.99413092422,58.1563621614248,17.94874,17.04882,16.84288,16.7733,16.79256,1.867787,1.690569,1.761877,1.636628,1.671656
303780,-0.000632584,49.65601,54.58614,12.31142,27.2298,204.598127611829,46.0654589456654,19.87097,18.93248,18.67724,18.57047,18.58961,1.134629,1.174117,1.145944,0.9614174,0.9332939
397579,1.023601,3.320006,3.866998,1.518149,1.973954,129.676016368214,19.0000730722473,21.51403,21.3798,21.02196,20.97068,20.72477,1.524427,1.234371,0.9351153,1.022354,0.9930692
329082,0.08116845,118.6822,160.7402,5.654542,28.27348,225.652399559276,24.4057787260252,18.51059,16.58092,15.62949,15.18139,14.8172,166.4893,11.99372,11.01714,10.61232,44.61514
434013,2.619102e-05,37.83027,62.97736,0.3592526,3.421659,260.363432293801,36.5392638609127,23.2358,21.03401,19.49613,18.4584,17.88719,1.040633,1.315672,1.042184,1.056081,1.224088
176885,0.3957479,13.01982,18.90065,0.4005406,1.557583,188.289005824842,58.1779042686317,22.57723,21.129,19.36996,18.6937,18.31497,2.970933,3.258878,3.596719,2.892478,3.789278
359068,0.3075159,4.623066,6.101726,2.387933,3.214095,194.11391871294,35.6480033780907,22.07463,22.02872,21.89708,21.84729,22.38892,0.9683467,1.312922,1.20968,1.210475,0.6003232
303871,-0.0006837025,18.30908,20.72687,2.808425,8.204836,181.016148946048,43.8131969180625,21.0919,19.7698,19.29832,19.03823,19.00918,1.285478,1.219646,1.30198,1.320175,1.149982
413810,-0.0001835336,7.843141,13.79616,-0.09124552,0.8392681,248.906524863141,16.4576248542107,25.30422,22.03577,20.93737,19.88809,19.41192,2.970684,3.337266,3.260399,2.979852,3.00552
17316,0.5308017,7.552599,11.79879,0.04799591,0.5730603,141.203266242016,0.333953378997887,22.9211,22.54758,21.09987,19.9485,19.56585,2.969996,2.969444,2.305736,2.273895,3.295019
189362,0.5693287,8.429714,13.48836,0.3465655,0.8863918,178.841211408428,54.7324785022834,23.15164,22.54334,20.6912,19.64238,19.14492,0.9050428,2.970723,3.991901,3.019751,1.81441
398829,-0.0003055761,6.21797,6.788635,0.9621442,2.72245,124.099837532195,51.9978260111856,22.54779,21.47435,20.69622,20.61682,20.3252,4.584702,1.616577,1.196962,1.25928,3.279094
158921,1.769532,14.71878,14.47614,8.591476,10.88734,233.210356879245,46.8296850374597,19.80793,19.75713,19.78542,19.52337,19.6082,1.388337,1.230035,1.052955,1.023097,1.028038
172589,0.8799016,3.07315,5.232446,0.7474067,1.074216,150.152888817517,49.0029515849163,21.40414,21.36621,20.97099,20.81272,20.38754,1.946594,1.26434,1.287782,1.288991,43.7682
233595,6.823806e-06,36.41914,73.6325,0.3065445,2.537876,192.20928801626,49.7473862297564,24.1663,21.39918,19.96076,18.57537,17.8941,2.970167,1.479221,1.064031,1.065851,7.979971
96698,0.5894661,5.3999,9.037557,-0.4308765,0.07075501,3.76555758663744,15.8838765949465,26.18235,22.75781,20.86067,19.66289,19.08507,11.3037,2.970089,3.367582,4.43148,3.495131
358663,0.1257191,106.6027,144.1732,7.986228,26.50231,124.188176089429,15.7433461090776,20.41866,18.41621,17.34329,16.89671,16.52354,5.133995,2.878984,2.834306,2.924974,33.18439
375620,-0.0001475437,6.306239,9.610777,0.301112,1.185956,334.226511914294,0.189208526723166,24.63463,23.95173,21.4439,20.43667,21.43609,2.969277,2.9694,1.126235,1.372197,0.76346
109255,2.830045,1.959754,2.363929,0.9103922,1.435489,6.70066393791842,14.9955477059483,23.60833,21.68984,21.45571,21.54826,20.99628,1.064401,1.367516,0.8698663,0.8623722,1.662237
259238,2.636686,3.176885,3.790492,2.381032,3.1909,207.084190469128,41.7194219043796,22.03102,20.95118,20.82794,21.07408,20.56644,2.141809,1.44339,1.318602,1.065752,0.9656336
262826,0.05168061,11.36176,13.54682,2.665648,5.778456,8.39052276856785,-0.306267964768726,20.17895,18.71571,18.29753,18.19389,18.14434,27.91598,8.028962,7.674516,6.618046,5.682031
63226,0.0002641069,332.8883,380.7423,19.76142,108.0841,150.893308880182,0.148812356379278,19.63014,17.41772,16.54626,16.24994,16.09635,1.445256,1.408596,1.072789,1.009925,1.170683
376746,0.5232073,5.297407,7.445884,0.5070341,1.135263,217.441625493637,30.079588936294,22.77061,21.53833,20.97503,20.32815,19.90607,1.076445,2.408969,1.418251,1.30538,1.715148
426299,-0.0004158766,42.84838,47.42546,2.324517,13.62554,324.51438015182,0.561646921950108,21.55056,19.64311,18.82137,18.47924,18.3162,4.38463,1.117253,1.039939,0.9110243,1.043329
251304,0.5902416,19.54724,20.81953,12.92292,14.89643,227.872196068526,30.2880030965256,20.09569,19.66723,19.70581,19.4534,19.55268,1.404656,1.30747,1.420062,1.349124,1.208101
157201,-0.0005927159,7.283731,6.83613,2.926684,5.718071,167.80223268629,50.5931475135207,21.53993,20.46254,20.34613,20.16851,19.93199,2.470505,1.339624,1.601789,1.632729,1.494697
316276,0.7627993,15.18473,17.63156,11.48513,14.39428,155.36604826763,34.9626473309929,19.95375,19.58959,19.45379,19.41807,19.20344,1.527794,1.351857,1.355146,1.286239,1.264415
265336,0.09613925,211.3647,261.9934,15.95881,64.51235,36.6412586015281,-1.10786443658034,19.14268,17.2998,16.42312,16.04608,15.75616,3.171772,3.116719,2.982096,2.885977,2.822169
130890,0.8926587,5.668806,6.481735,3.684557,4.655089,147.622692963241,48.4692581144106,21.09068,20.77407,20.52496,20.51605,20.79547,1.345172,1.297146,1.439268,1.503312,1.280344
284620,1.971752,4.386999,5.079718,6.211476,3.558549,236.508997725197,36.371416272849,21.30318,21.02068,21.15993,20.98336,20.69054,1.917373,1.354511,1.264546,1.21426,0.6968768
439155,0.7856913,1.524449,1.970813,0.03752961,0.2769239,21.2826811373704,-3.17595931632583,26.6426,22.22536,21.79469,21.04125,21.10674,0.5788251,2.969631,1.784723,2.680021,4.023922
13849,0.616947,11.7015,20.38194,0.4610367,1.074668,181.924377316426,1.10154352704892,23.60375,21.96862,19.72654,18.60966,18.05077,2.969893,2.969491,5.053134,4.840563,4.454614
41119,0.0006921515,7.368757,7.064559,4.591186,8.020963,152.818655951558,-1.9234435433862,21.55553,20.19798,20.12143,20.1257,19.73832,2.861876,1.619454,1.535203,1.796339,1.383564
348817,-0.0002357452,109.9142,113.3392,28.69101,64.0967,238.934261235375,26.7222383840775,19.01595,17.85642,17.42684,17.25613,17.20377,1.343917,1.197922,1.247578,1.258035,1.084466
396148,2.514267,27.61511,40.08284,13.44306,18.65083,178.391622818474,3.2314496192961,19.9217,19.23174,19.21167,19.19319,18.92761,1.078288,1.100259,0.9048023,0.8033261,0.7448149
354285,1.757687e-05,42.66713,46.97391,6.025314,18.22993,138.184048672315,30.7856060013616,21.02898,19.30052,18.67394,18.41937,18.32055,1.341936,1.169117,1.135823,0.9915251,1.044789
