,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM,label
83324,24.307366986927363,40798.23095712322,3.3779711346080226,79.76557257173702,0.3007714377169701,0.9332912945227724,0.5485955505096314,0.0842350526143065,311.8430776040749,1.6431022761903802,2.296955757647733e+16,5486.191879269317,8207.037465027393,599.999999999934,singlePeak
115944,30.10753876982211,20887.807130603986,1.796354647824291,2.720095979388054,0.0437744084231244,0.0300157247038538,0.5647519560198421,0.6674666053518361,112.9396428306708,1.1673284982667944,1.2647198774221558e+16,1612.0343679744271,2231.759331146361,1200.0000000000011,singlePeak
84410,18.46127387978336,11921.066868729178,3.2473677491993245,71.0235413041496,0.8947131100426889,0.313535772079708,0.545410550882063,0.8864662919805697,228.22288298089336,-0.3514097780261185,1.48318238598725e+16,1404.643382296782,2299.269657361638,1200.0000000000011,doublePeak
61657,73.67037361991981,22532.280827353257,1.4893069618827115,49.80609495763501,0.4554718252151671,0.5493755888991934,0.0652097425731447,0.0084076676031825,62.81052474538104,0.5559886385936665,2.478561734154077e+16,1182.7793148251526,1996.2499959779043,1800.0000000000016,singlePeak
46154,16.06627299053667,27097.70848938798,2.940563742451653,53.2043869136198,0.2081189698452736,0.3587517368032145,0.2253422682650661,0.1266089317536134,166.24812956091608,-0.5703418918974981,1.6912093039371464e+16,3070.9798228876803,4732.46659675861,599.999999999934,singlePeak
54827,12.4697622397534,35195.61814169401,4.884970514041435,28.804898369762537,0.1220759051163612,0.1389040897089466,0.4786231384758185,0.6094141392124414,181.8519319129377,-1.7625122274344736,2.638982860984404e+16,6125.695523948495,10216.955834472148,599.999999999934,singlePeak
11799,45.0,500.0,5.0,100.0,0.5,0.0,1.0,0.5,0.0,2.0,493765403329259.8,127.19151939307628,148.81212825572035,15600.000000000016,doublePeak
98054,16.713741580759027,31949.407810483983,4.441402810759631,32.99967728990235,0.7044221157192683,0.5500472110837721,0.1605507709312922,0.8308220198803483,91.35121858447974,-1.0142944595976324,2.8279359887187616e+16,4940.618142118901,8430.753526559169,599.999999999934,doublePeak
98865,60.96919484685501,14730.303058708228,4.74648420443989,92.58568266939616,0.880041651618728,0.894602386881742,0.6881928452016914,0.5787420363040697,6.285866185512843,0.7670250319552165,1.3773442096202224e+16,2959.4920061299867,4158.671975101947,1800.0000000000016,singlePeak
6131,10.0,25250.0,2.525,51.0,0.5,1.0,1.0,0.5,360.0,2.0,1.3970126626710486e+16,2323.218179606249,3792.829491949022,599.999999999934,singlePeak
87905,72.83188606200048,49744.51881539882,0.6785859380158386,4.662997398203148,0.91154226290544,0.596030401873021,0.4281572874002564,0.8558194009064581,8.38968135165338,-0.9379802688142288,3.401984826545316e+16,1265.3260836683587,2007.724975595929,1200.0000000000011,singlePeak
10567,45.0,500.0,5.0,2.0,0.0,0.0,0.5,1.0,360.0,-2.0,548117105233793.4,117.0700587865443,148.69114335152713,13200.000000000013,singlePeak
32116,80.0,50000.0,0.05,100.0,0.5,1.0,0.0,0.0,360.0,2.0,2.4192955288590456e+16,85.77105561268026,148.67179144290418,1200.0000000000011,singlePeak
11621,45.0,500.0,5.0,100.0,0.0,0.0,0.5,1.0,0.0,2.0,615540305696092.4,117.07083964168643,148.7279922215245,20700.00000000005,doublePeak
87819,75.19381745911176,38015.69146577847,1.1264075828382532,19.11316308273032,0.2615553027414775,0.7521279803916401,0.8178192795411249,0.0126047115726817,23.895866273821703,1.768354486846302,3.204866724634277e+16,1985.6501061832328,2547.3894532438508,1800.0000000000018,singlePeak
26127,80.0,25250.0,0.05,2.0,0.0,0.0,0.5,1.0,360.0,0.0,2.070735891170563e+16,50.26329497751416,75.0950766027282,2400.0000000000023,doublePeak
118426,59.74579302502522,19606.247285283906,0.9931557200781148,76.75311529655207,0.2303419766458252,0.0759987136727438,0.3492628530156753,0.8846654878898539,84.51453968564132,0.4279893343554568,2.5115651316806336e+16,860.664777116161,1158.1176489496615,1800.0000000000016,singlePeak
143433,24.927827108275785,5532.652776897857,4.726625929804836,19.848810909338017,0.6853743142174389,0.0574254331516383,0.016411871114273,0.2924447831309938,333.3056309483944,-1.4537253015333995,2328647782338789.0,902.83010056607,1554.7660708323351,2400.0000000000023,doublePeak
33808,80.0,50000.0,2.525,100.0,1.0,0.5,0.0,1.0,360.0,-2.0,3.006645414896714e+16,4329.603189826481,7506.602536609972,1200.0000000000011,singlePeak
136882,8.37586120946813,25396.603304937464,3.580605368228744,30.00641053529776,0.079954259200956,0.3811134185120857,0.6538981211076627,0.4555174299516157,255.747359902094,1.4452345652730163,1.0251844257745424e+16,3223.051228930165,5411.79909004961,599.999999999934,singlePeak
22409,80.0,500.0,0.05,51.0,1.0,0.0,0.0,1.0,0.0,0.0,247304742026545.2,0.8578056696824845,1.487016668487695,29700.0,singlePeak
65282,79.06285857147626,24577.635945938408,1.6327996973877914,16.308361320427093,0.2486275303812263,0.3397642386021364,0.6815426985980966,0.3737532155040438,92.2587957705921,-1.3717621290766768,1.7564166319116424e+16,1821.526673050875,2386.603892111897,2100.0000000000355,singlePeak
26150,80.0,25250.0,0.05,2.0,0.0,0.0,1.0,1.0,360.0,2.0,1.9809782094908224e+16,46.849467694711805,75.10403518428953,2400.0000000000023,singlePeak
109795,57.369705163904754,8389.829725103864,2.858708330507538,39.52970283796097,0.7646871845415857,0.9329493666851,0.929798044680794,0.0428873011406355,16.81111519108609,1.1365687531535142,8179592858128446.0,1149.0466988074843,1426.955438659445,2999.999999999936,singlePeak
99206,78.70463145424615,47900.34537117891,3.628443553171752,74.71977588152836,0.8388546670547355,0.3316710901682763,0.1280769962416308,0.4761990779050221,345.5573252226948,1.828828674568527,1.82685517703977e+16,6088.211180403155,10338.682089806704,1200.0000000000011,singlePeak
14753,45.0,25250.0,2.525,100.0,0.0,0.0,0.5,0.0,180.0,-2.0,1.9065939149780056e+16,2188.437009205596,3793.682445382568,1800.0000000000016,singlePeak
15363,45.0,25250.0,5.0,2.0,0.0,0.5,0.5,0.5,0.0,2.0,2.0064350328406044e+16,5513.086138961928,7508.783384580796,1800.0000000000016,singlePeak
38212,76.94309899049995,39377.65560743788,3.6281081807613984,94.03447543960095,0.3878165706024806,0.4173134341298128,0.0740950594710553,0.8688555588899952,207.82122609901924,0.5089900140450361,3.871077148531919e+16,5040.62554513472,8497.238735536628,1200.0000000000011,singlePeak
36781,28.518619371905626,15346.85826087593,2.556686208338921,7.848939032555637,0.3249731919762202,0.1753782943794539,0.0818407640594708,0.6980208348981327,101.19735149125027,-0.0740382805348796,1.2671388925509516e+16,1382.0084297985763,2333.4002352711377,1200.0000000000011,singlePeak
123047,69.42089952724331,3792.04938067287,4.109488010438478,47.34608924195177,0.5948554207233795,0.1184708661233632,0.6451000301780844,0.2245093355206492,36.179398605583984,-0.2088358332869853,3836778785787481.5,673.4133291621606,926.745544696799,4800.000000000005,singlePeak
59279,9.65149897133298,14347.605990976852,1.3538911820816033,25.01971350412341,0.0376245470021779,0.326703453712412,0.9643572254415572,0.5839404786931477,143.70990339734874,1.2756702618957898,7386475309020368.0,699.9853888880675,1155.961999476364,599.999999999934,singlePeak
117872,10.102575193675992,3864.613573238122,1.3969628662532203,13.955895702836797,0.699762270657504,0.9089146467939352,0.0985354127440055,0.5218044846742617,347.96149041348,1.859273117927802,2614382850064309.0,186.4988722267541,321.41093733579174,1200.0000000000011,singlePeak
90967,51.62054953206477,30607.38925510485,4.729548736084335,8.800851403835255,0.3357000606432477,0.2207541810293708,0.4548793399911011,0.324582311804666,40.44855417324517,-0.6515843304375757,3.216693151558608e+16,7056.507218204451,8609.818936202188,1200.0000000000011,singlePeak
77580,3.3514257776851,1016.4524925746276,3.800000319810746,28.672254546711493,0.8613446468725908,0.4926937653547198,0.8879764756744777,0.5083062668833209,136.28782031585223,1.366375287397802,217880243098706.4,133.63598595195674,230.2146784795905,1200.0000000000011,singlePeak
142992,23.68107406260893,49984.247701505206,1.4613547371638331,60.080085895901455,0.3368209247467779,0.5094096025047915,0.3986446918864966,0.2212769210110213,289.9251429232278,-1.401001431753515,3.009433315809406e+16,3088.18153423112,4339.218427600853,599.999999999934,singlePeak
61281,70.39792328779083,36007.22631521023,3.647609225297916,48.31080854193581,0.8839707393847311,0.883170993212797,0.7150433983827897,0.9850597032292684,163.79766990070013,-1.7805264498117517,1.23850312702071e+16,5288.586823385902,7809.960688488397,1200.0000000000011,singlePeak
53653,45.94448410166041,1851.8041159656364,0.0590324642531559,46.266297640632864,0.5620949779867309,0.3858643243040499,0.6109914009870566,0.1156266683634552,309.7151572068168,1.0979997165415485,1332020874087138.2,5.376461760155944,6.504545788639833,5699.999999999972,singlePeak
69481,6.60078835531742,2951.069776886208,3.9327290685985874,39.013859438881774,0.9544980021176748,0.9399965397029174,0.2331221036632749,0.1797536390410726,278.14653684555606,0.9206918649397672,2726606735278884.5,404.7031500581856,690.1570546607658,1200.0000000000011,singlePeak
92552,86.58764235763759,16507.772405071024,1.8157577837663967,52.13502207774521,0.4846982612394918,0.3110561809793999,0.6517165171275672,0.4166963752245125,285.74670434299446,0.1130014630399833,8576145472571246.0,1085.988901380838,1782.2480927646009,1800.0000000000016,singlePeak
5233,10.0,25250.0,0.05,51.0,1.0,0.0,1.0,0.5,0.0,2.0,1.333089296968725e+16,45.89763065462164,75.11726716063379,599.999999999934,singlePeak
71438,33.99862409594612,17144.52597982907,2.6716556560182343,92.85040158640496,0.8144754293071916,0.2111886389609399,0.4831210500558992,0.9716298125675292,135.38110075399848,-0.8818503616666651,3798998614960402.5,1769.0795313492708,2722.39249495788,1800.0000000000016,doublePeak
106910,9.11343996073863,12085.6608408032,0.223282473527944,67.13121287436269,0.6378215171390167,0.286557781480994,0.840798261270693,0.8132330215217506,214.8402176691118,-0.6999781060695835,1.4720098146681234e+16,94.93536079713256,160.21816080341245,599.999999999934,singlePeak
136267,76.81158136808337,28791.592018357343,0.5893175980746198,85.73902130358096,0.116434724332911,0.6582396272876351,0.4901683143746235,0.107661542980245,109.49518614087532,0.7775833443497224,2.3423083328594564e+16,708.0338883485756,1009.0136535795772,2099.9999999999686,singlePeak
45869,13.99741880813924,46585.66418108229,3.442773069280735,61.5024618135585,0.8060511811359246,0.8840646789583274,0.0287099949906169,0.9727501094297044,224.1632972311542,0.9426214223832728,2.270898490481412e+16,5513.054251451086,9540.240491603288,599.999999999934,singlePeak
48392,71.74880555033438,39770.98695670463,4.445363129099815,81.73245513739819,0.81772946674132,0.031282325313358,0.0052570072234003,0.8993615560004159,222.81680118222448,1.8245903575381344,3.310309496686925e+16,6076.903043757388,10520.512980708769,1800.0000000000016,singlePeak
47435,83.59669710909041,7459.280344503459,0.2694970136033203,38.8774335890557,0.7570804421164468,0.7262692031569112,0.3509403718857994,0.3731847405668487,330.1541858750563,-1.3596551685211111,1539692179650062.0,71.43001372743889,119.51566625612536,3600.000000000003,singlePeak
90460,60.46657489067182,32913.03024402604,4.259879709849083,63.91833832691761,0.8049124854964922,0.4049599878195066,0.6097995829788558,0.7189025736710739,291.4206236838469,1.3548346882334172,1.708846963099543e+16,5877.886875071609,8341.3298086926,1800.0000000000016,singlePeak
74749,73.60811138819652,37085.95928875121,3.903924064622752,18.524334750391283,0.2167150595973954,0.4956876230393487,0.785571897100836,0.9397786188796772,337.1146139439888,0.8428862647889197,1.4702666212412016e+16,7197.672806119644,8610.274213334302,1499.9999999999682,singlePeak
118273,6.018036675251612,3775.7560593069015,2.235460041551681,89.2037180543453,0.6627203789322004,0.2302407658998115,0.3599010243310218,0.2991452655784025,163.37323709373456,-0.560254993657773,2380605777548131.0,291.80555817857913,499.0547090553978,599.999999999934,doublePeak
18401,45.0,50000.0,0.05,100.0,1.0,1.0,1.0,0.5,360.0,0.0,3.425034870163177e+16,116.93051870195356,148.7522213251815,599.999999999934,singlePeak
120199,74.05002524799691,23501.732911867508,1.745154663420362,74.70587898016171,0.968119186452715,0.3140551588278426,0.8538789726914717,0.5755815958534193,351.6206972767819,1.1474613639798452,1.5574085739905112e+16,1641.301856756892,2440.392228257222,1800.0000000000016,singlePeak
133273,48.269525324271086,3456.561218380916,3.706600957144408,16.511420934565265,0.985862681680452,0.8386870212913826,0.9884911454483636,0.9607934179136212,76.65948616863452,1.7802450971887738,3314367558048588.0,576.4026087493356,762.2773802012038,5399.999999999938,singlePeak
55169,32.86889235246465,33287.29826473964,0.1747231666280508,53.01745097046346,0.8780391483492793,0.7383404034655204,0.2939427299359126,0.5339381373028803,8.712934708755435,1.2971660877398756,2.9813721624649936e+16,219.7716642516598,346.1014405678919,1200.0000000000011,singlePeak
100662,51.24568459947671,46921.29108279412,2.128301440041441,33.8402999895927,0.128984048604262,0.9281363701166068,0.4767733417621367,0.5810811229270532,57.64975017386048,0.5992455797367797,6.051536043890446e+16,4545.214284929211,5940.457544042104,899.9999999999675,singlePeak
67047,42.617537169353646,47740.26390046853,3.012821110136195,55.3057475376653,0.6682732295946794,0.8202339792738218,0.8522269297656525,0.7587299679639832,91.83314304716804,-0.6833123405369341,4.363617240519076e+16,6660.560427771574,8552.252551282225,1200.0000000000011,singlePeak
49185,48.52860569984791,45379.22934698618,3.5383826599314845,38.147428944230526,0.5452224114741996,0.6793410302602654,0.2626702957360265,0.3655056131834968,93.48268193949076,-0.1335412369204549,3.414303729922796e+16,6432.172227461546,9553.592395887155,1200.0000000000011,singlePeak
139205,39.91175953543618,17821.462372535792,2.198772490660577,77.03617047342047,0.1991224978421975,0.5732279685716899,0.8854240571290553,0.4353811747693558,182.83733953036003,1.8382523579631849,1.4441153269858586e+16,1716.0003043184704,2332.354653648139,2100.0000000000355,singlePeak
20381,45.0,50000.0,5.0,2.0,1.0,0.0,1.0,0.5,180.0,0.0,3.342670732706457e+16,11793.030462164355,14870.507650490728,1200.0000000000011,singlePeak
38034,37.84822336244329,25003.71672242837,3.6098832829320906,53.016462970000894,0.1167849810421081,0.5970739834296551,0.8703830912357488,0.2847927557365195,279.1910149669875,-0.2628548227676575,1.60284974857363e+16,3643.67882057462,5366.167606008508,1200.0000000000011,singlePeak
36962,62.42776221364187,19658.54281414613,2.154808176667819,21.693423663073425,0.8747428717799495,0.2952585051228072,0.6657036454702218,0.0196021247058696,1.6651710146510368,-0.1702514655346121,1.23126631830542e+16,1810.097494564427,2519.5585062067044,1800.0000000000016,singlePeak
116404,81.80508433111173,28057.837805353665,2.233755697134649,61.58601956065711,0.190312716532236,0.5407310923556691,0.5601015642939164,0.1182923543280832,178.35637135949625,0.7280162512265331,2.404886004798109e+16,2590.8532818463186,3726.8280188110816,1800.0000000000016,singlePeak
29526,80.0,25250.0,5.0,2.0,0.5,1.0,0.5,1.0,180.0,0.0,1.5031408856597598e+16,4782.164270964882,7509.997148518184,2100.0000000000355,singlePeak
70757,55.09446573174358,32039.198022979148,2.339739158181488,51.9684210988247,0.6944307782471494,0.0242732070661032,0.9981089551504424,0.6609785032888356,303.4208613846577,1.2691161339314343,1.5294126640175482e+16,3715.085391711513,4460.039143186811,1800.0000000000016,singlePeak
84494,86.7894918788701,15835.569023469445,4.794217138631022,75.65905999385355,0.3987020917397114,0.0703519570052315,0.0425664214750441,0.3985587694279171,359.49599363459254,-1.3362023366331126,9986688252809004.0,2613.667227472949,4511.942445475934,2400.0000000000023,doublePeak
36652,45.308452726329165,31377.34762119351,0.7742800237102544,23.415102665950634,0.6948156871305118,0.7626558087380017,0.8802411432378031,0.238174008872414,291.39889908345816,-1.9207492357299776,1.8251380108126664e+16,1199.7207025641674,1444.734403571962,1200.0000000000011,doublePeak
12987,45.0,25250.0,0.05,51.0,1.0,0.0,0.0,0.0,180.0,2.0,1.3131314765732716e+16,43.35729540884751,75.1604043341959,1200.0000000000011,singlePeak
55474,54.79416944104069,47519.40581980319,2.45486696342218,88.92860360295035,0.7881595776227018,0.3421307967169188,0.0129717611785009,0.626360796694308,161.13060733288657,-1.959990685664457,1.8315509474610176e+16,4025.0016020666585,6940.42298192213,1200.0000000000011,singlePeak
31711,80.0,50000.0,0.05,51.0,1.0,0.5,0.0,0.0,0.0,0.0,2.862532214431581e+16,85.77579454692848,148.70356642377646,1200.0000000000011,singlePeak
113372,10.187345340451255,23626.848324488605,1.5987179642223166,22.877298950640657,0.4007894136297077,0.138850168144469,0.4022171775394391,0.6915863201251601,87.24276299887428,0.0483481610391614,1.5453698082784596e+16,1318.6970980175572,2243.2402642547804,599.999999999934,singlePeak
53439,4.1606272077717446,2578.1845304574063,0.3126672855734886,13.9760474282876,0.6603426069988061,0.8114981587465191,0.6180515721153885,0.2376722377360862,288.54855217619547,1.7811898873129524,1205855568440345.0,28.114790366617243,48.05433607217103,599.999999999934,singlePeak
66894,60.16277793157172,23105.09917157142,4.702041875361177,97.86775452334892,0.433646260516536,0.6753172658736584,0.5885230794384675,0.2409757685820037,68.12120538788162,-1.64434729011115,2.448651594360753e+16,5121.242890372216,6461.9274897694295,1800.0000000000016,doublePeak
110637,47.62422216711269,24989.478427842027,4.769407735845465,75.42637326056906,0.3831158896900185,0.0497012094328644,0.7874413625551085,0.8166356832804722,120.71969394046698,-0.5067914248060914,1.3896430115440844e+16,5918.851385164686,7084.296547774629,1800.0000000000016,doublePeak
61794,8.57890619207396,3912.5572987095184,4.05099239734008,72.24839239258048,0.148741389697308,0.2495484562265271,0.9053888734200604,0.1164746189783836,89.5900123410379,-1.6230292819863903,2882413894860708.0,574.0263033316181,941.3253918332496,599.999999999934,doublePeak
57559,50.88419724699107,18398.90826677269,2.711408416960779,74.88072331763111,0.7719575416474818,0.7222745174849657,0.2774679412636156,0.7685481865177545,190.51251212463657,-0.1611848371822692,1.5447211016316596e+16,1901.8689692337643,2966.5829473029785,1800.0000000000016,singlePeak
135160,6.150724071847242,7856.878765970357,1.682011711344122,93.05428961447528,0.2506143353074754,0.2860332292422122,0.2982084187028123,0.8050709728584224,59.04654852323589,1.2959658831441063,4477167908259180.0,456.4812343179129,787.7674073410999,599.999999999934,singlePeak
128346,22.36758173598681,28789.42929083669,3.671430016888424,83.02574838197242,0.7965112370462014,0.6079734523160911,0.2429093786302325,0.9778847550197192,330.56583369207146,-0.9817305884500755,8504925479659186.0,3745.068925901616,6277.562921547557,599.999999999934,doublePeak
66880,51.005343881050166,44686.95609952476,1.5582679367180317,62.11734271012595,0.6982365259931577,0.6464443193033764,0.8624299218977325,0.8666637507104973,308.9625612295251,0.5435370485884476,2.1089055318001696e+16,3239.5409634614907,4141.39976544231,1200.0000000000011,singlePeak
113799,80.71220204718513,43703.10133675025,0.3810915068580786,32.51481516294834,0.6518831492642743,0.1857601909965972,0.7803583036571908,0.4368788856668021,5.798474572728889,1.936066644777148,2.5052321402593804e+16,648.4238926493,990.5192598384529,1200.0000000000011,singlePeak
65403,85.00313414269023,10483.621515975106,1.7299300822218713,64.0601968184884,0.2596199183388533,0.3438930633431902,0.1322517759005776,0.6171776244947458,36.65912110747384,-1.0005752883659276,9533138969042396.0,639.7863602505383,1077.3480627953904,2999.999999999936,doublePeak
79581,19.348092687082133,38675.40341054105,0.3187109716638684,81.0162654919586,0.3273526245846169,0.2049254234459024,0.4771573168813274,0.2953738385282622,274.94884050357666,-1.6050175467134866,3.109746198189317e+16,492.068780178452,731.9276942183881,599.999999999934,doublePeak
77504,35.67637361954069,47935.59250935373,4.126654493151892,4.341240904867636,0.7133067508623735,0.7478604399999386,0.6254913873002973,0.1354729485497936,255.5596335332681,-1.2660024375173582,3.840973070931152e+16,9198.860810632104,11765.048435858673,599.999999999934,singlePeak
41546,69.63681252688065,20570.66611240009,4.161998947091036,63.29699190380339,0.6506256630272338,0.6784363054380812,0.1504822603711344,0.5872367164394681,137.09565061501195,0.9866902518225388,1913780047738590.5,3093.0023951638464,5094.203700597307,1800.0000000000016,singlePeak
65340,47.14478561751436,11139.959537067163,3.4611945826641115,44.427301323013765,0.9694368225487084,0.778662945171273,0.7677694759755691,0.8085696616399375,340.7459925024384,-0.7725069661652553,5095336142633836.0,1662.8818461322985,2292.383323485083,2400.0000000000023,singlePeak
47382,85.517616202353,33015.1895858083,0.4910035124947471,77.210195820939,0.598084775926368,0.438344287633121,0.5496595648847334,0.7142305934013468,21.202144834471945,-0.4113940523136921,2.7801050653722936e+16,583.7846615841767,964.0108443086608,1200.0000000000011,singlePeak
112540,15.780379881147969,37185.174622409504,2.6396705757037333,86.069667896618,0.9961369912420752,0.0809831849488226,0.7791674484789398,0.4732639611512323,17.945062940337877,-1.0502510428523184,3.531686920717173e+16,3721.863401925861,5827.174196909081,599.999999999934,singlePeak
141528,51.63099076437677,27653.18285288253,0.4385233531730538,80.01499359327542,0.7758457791677734,0.2299674550076209,0.2327382027688932,0.3672021056311273,63.60572233758065,1.174187416604012,3.303915530686369e+16,462.06308285337616,721.6961692860382,1200.0000000000011,singlePeak
5722,10.0,25250.0,2.525,2.0,0.5,0.5,0.5,0.5,180.0,2.0,1.725032550749206e+16,2255.3778875541025,3792.285438800297,599.999999999934,singlePeak
126097,89.0553090054016,15569.989845941933,3.7188690966517584,8.56442966228272,0.0389305003750919,0.849239131660629,0.2225717239017929,0.2708411477023793,154.1908676631369,-1.943086829838815,7152452514130158.0,1989.2902819756184,3441.704318010493,2699.999999999969,doublePeak
48085,45.630743114287945,49288.47040336722,4.016384697057607,92.6953831687242,0.0443372960566396,0.9618432693328018,0.9287803102656506,0.2501172835086853,21.99408278171009,-1.3109017639326872,3.86575736649364e+16,7605.839328803986,11774.739324167347,899.9999999999675,singlePeak
103499,60.234270672016144,36762.50465464829,0.951831793158564,55.16267735959839,0.2750289881978787,0.5685472816029382,0.105067240616536,0.1604885037189459,28.284373646188712,-1.0549038547874328,3.110379934270556e+16,1331.87392886749,2081.546348514897,1200.0000000000011,singlePeak
56713,5.790626893522624,1446.6223100326033,3.1497722724408628,50.97368998175058,0.2733422708989684,0.6425140961943268,0.144310134926426,0.2344867948459742,108.94068086274264,-1.1342898200195686,769775893430650.8,156.55579223644372,269.61998716455923,1200.0000000000011,doublePeak
42235,60.17507252433049,11061.988671054534,2.6558842432030434,21.129623358626613,0.2519708388095127,0.7718574865351048,0.1488220299834143,0.9911475167467596,66.81695398719832,-1.0502212600126266,1.404459116798012e+16,1120.0864125087596,1747.2018416486776,2999.999999999936,doublePeak
9778,45.0,500.0,2.525,51.0,0.5,1.0,0.5,0.0,360.0,0.0,428926225105079.0,58.417070009986766,75.10900641418868,19200.00000000001,singlePeak
75116,47.24028256432412,48804.974669887895,2.879193269229769,81.43801015239178,0.618976676509365,0.1199048930006847,0.180804954544316,0.4858587133538574,8.313794590510653,-1.4088016465480138,3.748239110343213e+16,5285.897571531236,8354.186433015171,1200.0000000000011,singlePeak
73858,78.30657980478153,21668.72230917867,3.1844336451031268,16.95283699665491,0.2243820793627625,0.2775542205245347,0.8608208996861756,0.9996245902071546,8.006917363324394,-0.8284685807348016,1.7358199324291516e+16,3422.177058839393,4105.495169756734,2100.0000000000355,singlePeak
111325,20.621664067515727,33705.26769697049,1.1268507489667416,65.31571716124645,0.4982337188189177,0.5756555712162544,0.3247922950129809,0.80343997389869,56.349870529448616,-0.7552231514728374,4.302069058843067e+16,1368.923865742002,2259.350083859373,599.999999999934,doublePeak
918,10.0,500.0,0.05,51.0,1.0,0.5,0.0,0.0,360.0,-2.0,257909761091435.0,0.8609335560897734,1.4924389856166396,2400.0000000000023,singlePeak
119738,53.51660371433665,37076.90676159519,0.2265600777296026,63.72483595920145,0.0245261943428152,0.2420439491928165,0.7475342747805418,0.9010884742060448,341.0223726717891,-1.236956371469581,1.98335724170844e+16,382.4069181089232,499.3826626760909,1200.0000000000011,doublePeak
920,10.0,500.0,0.05,51.0,1.0,0.5,0.0,0.5,180.0,-2.0,525387373097654.8,0.8580091096381873,1.4873693341506276,2999.999999999936,doublePeak
122129,37.35155155275258,42397.60708224019,4.916197313366626,62.90748001133246,0.6935975623848298,0.0855394032100973,0.5361429960729471,0.9144191561485768,72.60074151232938,-0.9469261994189933,4.084888816049704e+16,8382.999499984579,12388.182027257551,1200.0000000000011,doublePeak
9189,45.0,500.0,2.525,2.0,0.5,0.5,0.0,1.0,0.0,2.0,479162881064458.56,43.31849505440484,75.09256176117081,14400.000000000013,singlePeak
56502,30.132305133476425,31305.44298250593,0.1184678478429209,52.95734724470283,0.0790047681543515,0.2899203877031274,0.2779826753232779,0.0367606690439702,187.6985888722836,-1.7969973987250407,2.170178211507665e+16,144.0374570251938,220.74307727136608,899.9999999999675,singlePeak
81912,22.15368338478632,10493.669582265473,1.1505053331571695,87.10681855005237,0.4454303396690142,0.8891670197718352,0.4798751441748257,0.7390151003459232,66.92005111314539,-0.2203019583852521,1.5786290657840688e+16,451.64067977076303,717.0457951195169,1200.0000000000011,doublePeak
67730,57.53690032114312,14315.07200076232,4.519004259867157,59.94124821748811,0.4147638685650804,0.1775925846140401,0.532620862284115,0.5109117342329463,29.47980425700351,-1.839070509073208,1.5192010660422632e+16,3030.418088534231,3846.7303244988248,2400.0000000000023,singlePeak
107943,88.14113802729494,3958.7536815424046,0.833740765811816,86.76422015133178,0.6287883849864191,0.3356514600607312,0.5896852480389148,0.510530526234792,72.62182624688633,-0.2164546567918801,3633418455064139.0,115.34140940885403,195.7786237296044,4800.000000000005,doublePeak
1950,10.0,500.0,2.525,2.0,1.0,0.5,0.0,0.5,180.0,0.0,507641197404510.0,43.31557216245982,75.08808093289993,2999.999999999936,singlePeak
132515,38.633115223139775,26604.05585714557,4.708544900654839,13.855105425179438,0.0805655223073624,0.6370573737191748,0.8559478492940173,0.1819508300255191,137.35291971668428,1.344208758798454,4556576479294356.0,4820.090018809811,7452.679753028387,1499.9999999999682,singlePeak
86103,30.592919770881963,3283.366121420769,4.223098427673174,71.32256991017849,0.3519685555237803,0.357061629801148,0.4780185829478564,0.2023189881299794,107.81483374205136,0.4900399282676138,3288197146243683.5,636.2508418445096,824.6434821691877,2999.999999999936,doublePeak
106530,29.773302714009585,3838.651437155447,1.9262957744983544,34.69674058532343,0.6681378491633854,0.9094204345470642,0.9894675905501784,0.7716026601926607,41.28910347111599,1.2785969613182615,6420713664695538.0,322.5046348596024,439.9539007637008,4200.000000000004,doublePeak
74821,14.213398508014157,42235.09948927882,2.502922002949391,73.38268056700542,0.8601499364255798,0.9090507116616368,0.6558488053107676,0.9420986678082306,15.876959010861412,0.0483565742526432,3.162847250951181e+16,3777.79075715126,6283.255353899321,599.999999999934,singlePeak
48923,66.34297552767691,23702.875438361152,0.0607383147002707,50.24532667913478,0.6256940548793378,0.7413086011643945,0.1311854202004758,0.5362275651416646,256.4062996142904,-0.4410351479070589,2.019846162554007e+16,52.03145947035127,85.61883037480708,1800.0000000000016,singlePeak
83650,36.63839395420049,27934.98682980213,4.706523821642286,81.05280378483684,0.5307616928937691,0.7853588472398958,0.2792530760647438,0.5074084912751947,109.65386264989202,-1.077715385971675,1.9122508998584984e+16,5133.12259153125,7814.752575244059,1200.0000000000011,singlePeak
132636,55.21151178900524,8332.282820717126,3.836546733147663,34.08722151640944,0.469566409587818,0.9583069272682844,0.6785951454976381,0.2453367385058826,275.10315929087585,-0.9220661445585848,7052211262110782.0,1526.3114508682838,1901.9428012605665,3299.999999999969,doublePeak
87362,78.74798069115252,32259.190675495865,4.0417475678577786,50.625775168228216,0.4326170166278558,0.6529864679690182,0.5372820227141086,0.4267268535433873,77.04383343832713,-1.2571695706132573,2.555863711375756e+16,5167.160324208554,7756.183418164936,1800.0000000000016,singlePeak
76305,66.61605044738828,39935.86903349611,3.468141898720605,41.3408223416219,0.7285802770927076,0.0609525002807799,0.6338553821665257,0.2750040738277308,71.61013192534183,-1.2236676181064516,3.234372226906341e+16,5860.359450373265,8238.196956916472,1200.0000000000011,singlePeak
