,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
495953,STAR,-2.401399e-05,17.80027,57.43023,-0.1210549,0.05719509,23.16981,22.98092,21.77878,19.26654,17.91886,4.583992,1.079009,1.427601,1.332023,1.455247
166595,QSO,0.5166661,11.71904,12.24877,5.580493,7.264699,20.65583,19.95619,19.82492,19.57856,19.64182,1.16514,1.41383,1.401764,1.350621,1.742304
257586,QSO,2.615148,21.32943,23.64791,10.89097,17.04383,20.20685,19.61805,19.59929,19.5699,19.44012,1.462864,1.163347,1.063542,1.019249,1.045486
772605,STAR,-0.0001489897,840.1992,910.0381,164.5721,429.287,17.381,15.8597,15.28013,15.08467,15.01956,1.8034,1.719624,1.568232,1.431147,1.588694
598612,STAR,0.000430579,351.4379,430.9286,5.172532,78.3877,20.49424,17.63416,16.47862,15.99828,15.70742,1.263051,1.330153,1.127237,1.091267,1.230684
987295,GALAXY,0.5719789,4.696795,5.919341,0.4931519,0.8945234,23.10304,21.98286,20.93792,20.11364,19.97483,0.6753313,2.969823,2.59739,43.77489,6.271971
76810,QSO,0.9209132,11.80933,12.96896,9.760552,11.85125,20.06668,19.65417,19.55262,19.60167,19.50052,1.530351,1.583423,1.36833,1.276772,2.87163
70974,QSO,1.068466,5.435367,4.52451,8.306941,7.163995,20.42041,20.42342,20.56462,20.76901,20.54332,1.755344,1.566873,1.546073,1.306905,1.239889
240020,QSO,2.051098,12.27542,16.37544,9.482983,8.774325,20.67233,20.35417,20.16995,19.96425,19.68761,1.844264,1.594891,1.431274,1.397932,5.365519
87892,QSO,1.750337,18.01063,19.64024,9.936024,12.3031,20.33394,20.2714,20.24175,19.80306,19.85512,7.424408,1.476237,1.647119,1.238373,2.015287
438802,STAR,2.738783e-05,165.0078,184.052,20.98824,72.04401,19.4238,18.03407,17.42487,17.2239,17.10187,1.519459,1.222043,1.320454,1.175946,1.087351
1198298,GALAXY,0.07940405,109.2985,119.3544,21.25641,41.75979,19.30182,18.28203,17.68661,17.10854,22.85313,2.209378,1.991007,2.028667,2.177483,2.970242
1239193,GALAXY,0.6510654,7.53631,11.83465,-0.1126739,0.5891685,23.11037,22.82027,21.14661,19.94305,19.30608,1.047563,2.970097,1.881529,2.363061,3.992214
735409,STAR,-0.0004342692,13.18932,13.94446,1.555585,5.559985,21.84324,20.5174,19.91218,19.65529,19.53752,7.358771,1.283992,1.085054,0.9564786,0.9497531
2258,QSO,1.296764,2.56822,2.332031,0.5341471,1.126406,22.07675,22.32075,21.70356,21.75857,22.23288,1.916423,1.320468,1.425612,1.267974,2.969903
1269323,GALAXY,0.1178813,139.6721,183.5125,10.65189,37.6334,19.31938,17.40424,16.45303,16.05912,15.7106,7.042292,6.147042,5.788158,5.640581,5.546891
901415,GALAXY,0.4881604,12.69932,18.96175,0.1185866,1.140003,23.63634,21.76764,20.25882,19.4091,19.16747,1.325134,2.122874,1.860288,1.680444,2.926976
1193305,GALAXY,0.5608458,3.967236,6.029641,0.233424,0.548497,22.06508,21.97442,20.88971,19.97192,20.03007,18.01784,2.969652,3.301526,3.391992,2.220507
562646,STAR,-8.265574e-05,495.6976,796.6858,6.849962,51.32404,20.78032,18.14769,16.77221,15.74658,15.18117,4.242923,1.180684,1.026446,0.983669,1.10297
649879,STAR,5.468904e-05,194.6864,380.277,1.315509,11.72517,22.41904,19.6937,18.18231,16.73591,15.95449,2.464936,1.173193,1.15706,1.052143,1.114385
69715,QSO,2.558286,4.533527,6.093297,1.831578,2.892157,22.14208,21.31384,21.16337,21.27182,21.0175,2.322215,1.428707,1.409765,1.832722,1.282006
218301,QSO,1.904445,4.48613,6.327157,4.379609,3.952041,20.81721,21.08226,21.25651,20.87259,21.07472,1.561329,2.022153,1.762687,1.325685,1.823954
1205135,GALAXY,0.5835392,4.8989,8.17604,0.09610698,0.4959653,25.74338,22.69672,21.18472,20.17816,19.7184,2.970198,2.970066,3.265017,4.238732,1.443496
408522,QSO,2.039345,2.814583,3.65015,2.500644,2.200847,21.6445,21.49501,21.42418,21.43093,21.24236,1.510431,1.105944,1.260004,1.118931,1.001005
1301067,GALAXY,0.3776397,7.572924,12.10357,0.7177845,1.352158,22.86909,21.55777,20.29871,19.5405,19.33208,0.902778,1.772984,2.436368,2.095189,2.031894
641833,STAR,-0.0001816663,72.28795,61.87098,30.23162,64.29924,17.4318,16.99411,17.22233,17.45093,17.70201,1.650379,1.396504,1.451824,1.184393,9.111791
79990,QSO,3.138861,7.451318,7.875244,2.339023,4.836905,22.52988,20.78537,20.46211,20.3572,20.27675,68.3082,1.630672,1.428562,1.371431,1.78875
697101,STAR,0.0007823364,8.640095,8.484993,3.080754,5.64109,21.44311,20.44755,20.12209,20.00712,19.98359,2.569535,1.424154,1.24317,1.126743,1.21292
210422,QSO,2.435348,6.295461,8.380541,4.937002,7.299686,21.34917,20.58014,20.70307,20.63037,20.1161,1.546178,1.376469,1.263898,1.143307,3.034521
1199523,GALAXY,0.09978855,55.34061,68.20643,8.238009,17.62944,19.87059,18.3785,17.57712,17.19801,16.88179,5.621146,4.890325,4.706452,4.428592,4.897789
830811,STAR,-0.0002509683,114.2352,113.9221,26.10475,68.19018,19.04224,17.84022,17.43917,17.32411,17.30052,1.747674,1.435295,1.333461,1.609067,1.40212
239717,QSO,1.42891,1.669519,2.406745,1.38389,1.016299,22.09379,22.20396,21.67106,21.47163,21.03205,7.36272,2.063913,1.698439,1.335343,1.257575
231373,QSO,1.251353,15.44938,15.78409,6.388031,8.057472,20.54568,20.02867,19.48443,19.30755,19.14421,1.864715,1.394583,1.414931,1.321939,1.829465
289708,QSO,1.507737,5.028061,5.337413,1.33106,2.372462,22.27879,21.7734,21.35099,20.96895,20.76058,1.383302,1.49032,1.076185,1.31119,2.438326
247588,QSO,2.311172,10.57931,13.01977,5.751935,9.90272,20.92918,20.32656,20.24309,20.16372,19.84826,1.37055,1.159344,1.085216,0.9487793,0.9144973
320904,QSO,2.328385,4.352836,5.142702,4.049165,5.798866,21.52205,20.69092,20.9545,20.84356,20.56606,2.235813,1.322907,1.429768,1.163285,1.118884
1175646,GALAXY,0.05271158,4.920552,5.566603,1.713431,2.869447,22.29421,20.99885,21.19284,21.07483,20.6634,2.170917,1.915141,1.906034,1.58793,0.9857839
1105436,GALAXY,0.173065,37.69982,40.59272,6.196881,16.23098,20.02325,18.84393,18.29821,17.96774,17.75196,5.706153,3.106044,3.093249,2.772493,3.556136
1118090,GALAXY,0.5498832,4.980004,7.435047,0.2952339,0.6503168,22.89294,21.65112,20.50027,19.61992,19.215,2.054626,2.969707,3.10234,3.278683,3.480788
903940,GALAXY,0.1038349,112.4443,153.6085,7.614604,27.47328,20.12334,18.0941,17.06912,16.60307,16.25276,7.32101,3.537434,3.50479,3.775174,3.38344
1044310,GALAXY,0.5393935,7.203771,12.32324,-0.1342703,0.5799913,23.6661,22.52542,20.50184,19.5475,19.30802,2.969664,7.358222,3.447564,4.764092,5.76353
347348,QSO,2.266685,4.640375,5.694058,3.037008,5.778353,21.09701,20.59398,20.55355,20.49199,20.1725,3.118164,4.526731,1.451147,1.312364,0.9434097
26311,QSO,2.307397,3.911628,5.675734,2.103276,2.854249,21.8945,21.01724,20.88554,20.87381,20.43008,3.598917,1.592208,1.733672,1.758884,1.637487
1249972,GALAXY,0.4859236,9.576133,14.40219,-0.07342363,0.7861538,23.04015,22.28658,20.53387,19.70229,19.21164,11.30817,2.970355,1.982852,1.764056,4.287079
510416,STAR,0.0008322645,37.56293,40.02575,9.723907,20.09442,20.18946,19.16336,18.67029,18.49503,18.35959,1.540594,1.464923,1.027643,1.164552,4.088155
275456,QSO,3.618557,26.86312,32.2091,2.172024,8.352829,24.23802,20.38318,19.37933,19.23203,19.12529,11.30462,1.261332,1.227395,1.20689,1.363475
631493,STAR,-1.59225e-05,5.584592,10.44449,-0.08029241,0.3553536,26.06287,23.18428,21.85268,20.67916,19.79922,2.970137,1.067611,1.039013,1.178652,1.447916
340850,QSO,0.7576685,27.02293,32.61126,17.83455,24.65442,19.68594,19.14829,18.97288,18.92269,18.79239,1.369688,1.240831,1.183612,1.215243,1.213591
51368,QSO,1.563841,23.6796,25.97085,14.70866,16.1534,20.00192,19.54613,19.37997,19.07131,18.97215,1.784181,1.545374,1.433663,1.366832,4.488162
1213561,GALAXY,0.05379308,37.84889,42.03131,9.001321,18.57408,18.90601,17.77053,17.36016,17.06602,16.89288,5.398891,5.698179,5.792649,5.557892,5.771145
1106303,GALAXY,0.1289757,79.0941,108.7844,4.882091,17.88705,19.9429,18.28395,17.27186,16.79973,16.41891,4.580192,5.597869,5.300111,4.792215,4.380124
90949,QSO,1.7922,3.042279,3.345001,2.026576,2.372563,22.23123,22.08427,21.60441,21.33646,20.57826,2.014977,1.300596,2.339153,2.96925,3.578106
104759,QSO,1.89445,4.375928,4.983741,2.588621,2.808856,20.9705,21.09494,21.1437,20.89475,21.27405,1.334295,1.533784,1.515219,1.418487,1.026949
1051980,GALAXY,0.4630571,7.113574,10.95242,-0.05280897,0.541089,23.86971,22.07975,20.60289,19.71977,19.25399,2.970251,2.235611,4.087579,2.963818,2.489569
56638,QSO,1.547633,1.459653,1.084982,1.991279,1.908716,22.29593,21.15603,21.31119,21.10807,21.64896,1.816663,2.007882,1.745603,1.561906,4.449482
712361,STAR,0.000122137,282.8307,363.4771,4.198266,50.72479,21.01743,18.21207,16.89529,16.35493,16.03901,3.508339,1.045468,0.8820458,0.8714252,1.012752
1163787,GALAXY,0.7138215,2.859315,4.836565,-0.06903654,0.1049958,24.15195,23.60511,21.43056,20.24038,19.33014,2.970301,1.08742,7.358909,1.851955,2.690325
762517,STAR,4.259399e-05,108.8514,210.0738,-0.6327227,6.041411,23.46249,20.47605,18.79487,17.37519,16.61339,2.970453,1.343639,1.41549,1.41848,1.149504
264810,QSO,2.59777,2.889078,3.272573,1.609289,2.485432,21.75494,21.20208,21.21392,21.17493,21.06817,6.112459,1.133271,1.105634,0.9925147,0.644834
1193326,GALAXY,0.3431889,24.78793,34.44958,0.7492036,3.051558,23.76412,20.58033,18.82098,18.29972,17.93807,2.970115,3.313359,3.218756,3.08944,3.071335
1225675,GALAXY,0.6003388,7.112285,10.68753,0.02125116,0.5720086,25.38472,21.89474,20.12556,19.06009,18.33741,2.970572,2.970262,4.234439,4.31809,3.848109
460118,STAR,-3.516002e-05,18.70239,40.85815,0.5750224,1.801144,22.01008,20.54889,19.1428,18.19771,17.36068,2.969728,3.372519,3.776091,2.489652,2.226406
879556,GALAXY,0.04111088,412.8663,542.3045,37.08894,120.7745,18.00971,16.17976,15.31786,14.89625,14.56333,5.667438,4.764073,4.758733,4.585173,4.708393
279269,QSO,1.682913,6.946763,6.334806,5.393242,5.580395,21.04806,21.24785,21.16347,20.82514,20.61847,1.600377,2.469351,1.308548,1.372387,1.642623
1070974,GALAXY,0.5496972,5.735999,8.774669,0.2653276,0.7516211,22.71454,21.7375,20.81129,19.78083,19.24063,2.969916,7.359249,2.760307,2.980552,2.629013
575087,STAR,-0.0001479979,165.0921,170.2314,41.34651,94.64764,18.52286,17.21754,16.782,16.63897,16.60534,1.83803,1.70577,1.566186,1.807036,1.681425
616306,STAR,-4.538822e-05,12.95592,24.95215,0.22677,0.9709629,24.64779,22.46405,20.89819,19.79454,19.15236,4.58369,1.699015,1.540849,1.295038,1.023074
1195195,GALAXY,0.5819596,4.895794,7.130413,0.06615702,0.5235481,26.13644,22.75471,21.36443,20.40776,19.9258,2.970405,1.242718,2.862865,7.492084,2.645711
1200991,GALAXY,0.5016181,8.540673,12.41443,0.03324134,0.7214603,24.92414,22.12576,20.61394,19.74064,19.33697,2.969446,7.357943,2.360361,2.718389,2.091925
1030030,GALAXY,0.5500122,7.719752,12.94061,0.2361789,0.6962795,24.31831,22.40944,20.67961,19.60761,19.20475,0.7015833,11.30697,3.822755,2.514986,7.486795
400868,QSO,2.382378,2.686409,3.56417,1.079513,2.344462,22.77207,21.39019,21.27847,21.32714,20.85573,1.459548,1.779606,1.639333,1.478888,2.291975
420987,QSO,0.7291799,4.611477,6.319538,1.548556,2.50293,22.49952,21.87342,21.5403,21.24883,20.63108,0.7518821,1.239614,1.358608,1.092675,1.555994
534788,STAR,-0.0001438533,127.3898,139.9747,18.96783,54.73072,19.75074,18.07587,17.45271,17.2416,17.1451,1.55095,1.624294,1.521461,1.476575,1.390396
676142,STAR,0.000231802,9.85503,10.13055,2.981272,6.363288,21.34323,20.54552,20.33829,20.21786,20.23831,1.546242,1.273614,1.228898,1.030874,1.743926
472234,STAR,-0.0001115367,7.601923,12.03422,0.1297799,0.906866,26.02437,22.08174,21.07398,20.18755,19.55985,2.969618,2.297782,1.432479,1.682938,4.345911
641900,STAR,1.764849e-05,17.71285,25.81344,0.4064432,2.366012,23.99047,21.30444,19.95843,18.99249,18.44296,0.7149221,1.264543,0.925828,0.9579518,1.13633
748850,STAR,-0.001097069,11.01653,10.57673,5.060053,7.753166,20.96728,20.25268,19.93604,19.84147,19.83574,1.839421,1.212274,1.179812,1.042929,1.056246
835181,STAR,-0.0001352491,2.661402,2.66708,3.581026,3.255149,22.36696,21.68455,21.65023,21.50586,20.92929,7.358979,1.429491,1.085152,1.154442,1.004161
776911,STAR,-1.650776e-05,6.486538,14.72915,-0.05224892,0.1940924,23.88349,22.85293,21.76046,20.21486,19.28985,0.7293843,2.969886,2.201229,3.259073,1.212006
962437,GALAXY,0.03325005,291.22,430.4913,11.8612,61.10154,17.88284,15.71979,14.74031,14.20792,13.78324,8.889234,16.53357,12.46397,12.4698,9.360914
1066997,GALAXY,0.2934354,19.87612,29.86928,0.3445412,2.578735,22.82232,20.68942,19.45643,18.85477,18.3663,2.969778,2.506786,2.217589,2.389258,2.376148
439523,STAR,0.0005684316,53.14363,54.45604,19.02649,35.59578,19.60398,18.63655,18.29657,18.15846,18.08349,1.852061,1.520519,1.306931,1.198587,1.220063
609555,STAR,-0.0003214159,105.3576,113.0838,38.31491,64.39145,18.90787,18.01391,17.6256,17.47523,17.42841,1.307188,1.3049,1.102015,1.091205,1.111322
41184,QSO,1.523505,24.81523,25.21014,10.9239,14.02497,20.16679,19.81193,19.51232,19.24828,19.33966,1.479549,1.526755,1.215843,1.215188,1.237973
992019,GALAXY,0.0948441,13.33169,14.90597,1.672514,6.010973,19.86664,18.5798,18.15425,17.89713,17.67783,6.768288,8.118493,8.860635,7.427914,8.937368
149830,QSO,1.460676,1.560641,1.206034,3.476856,1.919967,21.48262,21.71184,21.1937,21.12861,21.13975,1.33876,1.32767,1.950066,1.318476,1.706114
642688,STAR,0.0001663649,47.73273,54.04457,6.625753,18.83474,20.7167,19.30433,18.59473,18.31222,18.18199,1.969018,1.332905,1.238827,1.153751,1.275375
383457,QSO,0.6926634,4.285974,6.374834,1.298822,1.900724,22.57886,21.89937,21.56853,20.90446,20.60035,1.635826,1.281663,1.902307,1.515635,2.152939
106101,QSO,1.578139,4.050702,3.463037,2.747501,3.051864,21.71203,21.23157,21.27534,21.04475,20.91395,1.317461,1.388255,1.523343,1.122988,1.744827
159790,QSO,2.096173,11.01618,13.547,11.23284,9.078557,20.3009,20.06258,19.94961,19.865,19.5996,1.164701,1.272836,1.091374,0.8929939,1.048592
1016557,GALAXY,0.1146767,119.2395,164.6114,9.842629,30.83361,19.70939,17.63697,16.69785,16.25292,15.90919,4.554296,5.857496,5.369464,5.278178,5.332716
1083809,GALAXY,0.7125908,3.441396,5.696045,-0.0149942,0.1868325,23.56494,23.59286,21.87887,20.54827,19.81701,1.18063,4.584573,1.952085,11.30733,3.282311
211082,QSO,1.435242,12.65164,13.06684,12.08085,8.662854,20.0682,20.01415,19.75213,19.6557,19.66156,5.607057,1.472246,1.399243,1.197663,1.734964
886035,GALAXY,0.08418238,36.35863,41.93321,2.365616,21.13363,19.61666,18.60398,18.25981,17.90359,17.88019,2.590044,3.294488,3.579356,3.425514,3.421628
589412,STAR,0.0005518489,33.62799,34.98696,7.102701,19.28519,20.07837,19.13307,18.82291,18.72183,18.67279,1.437754,1.288459,1.092408,1.163957,8.635221
95502,QSO,2.083519,12.61618,18.17192,5.728684,6.503362,20.74339,20.36155,20.07079,19.81343,19.42515,2.103559,1.821454,1.317608,1.27186,1.837009
160796,QSO,1.813569,6.938143,7.94803,3.079411,4.20765,21.59719,21.23479,20.84683,20.40405,20.34555,3.839159,1.205412,1.165384,0.8630028,3.398802
686824,STAR,0.0002418369,9.833511,11.66242,2.906685,6.063554,22.00575,20.46973,20.24455,20.20671,20.03017,2.102763,1.406544,1.703862,1.885804,3.332989
729383,STAR,-0.0005725668,96.78037,98.50967,45.08609,71.16806,18.9556,17.99253,17.72071,17.61619,17.5761,1.184016,1.158708,1.014349,0.9930139,1.058128
840912,STAR,0.0003853154,4.377565,4.723215,0.9798197,2.347242,26.28589,21.62619,21.02399,20.91433,20.43396,2.970202,1.298573,1.247829,1.330378,18.02445
357740,QSO,2.696165,1.793117,1.96631,0.6868061,1.219775,22.49008,21.94037,21.57708,21.81058,21.39945,7.357141,1.148478,1.597583,1.547746,4.585438
991210,GALAXY,0.214213,45.34938,51.73935,9.860286,16.99635,24.22102,18.64923,17.92194,17.51396,17.3102,2.970236,3.653546,3.376161,3.286323,3.576344
701588,STAR,2.395428e-05,298.6461,299.5387,96.64296,197.5329,17.80709,16.73971,16.39601,16.2963,16.27327,1.173355,1.072311,1.135806,0.9705114,0.981479
650971,STAR,-0.0002559902,14.75005,16.41845,2.333334,6.63008,21.86277,20.41519,19.81853,19.53763,19.40717,2.599286,1.065468,0.8651828,0.7595193,1.008379
572673,STAR,0.0002892094,32.21556,34.05316,9.225609,19.04825,20.06136,19.18885,18.90917,18.79425,18.67154,1.820822,1.436262,1.416518,1.834879,1.671062
639645,STAR,4.880687e-05,13.17235,33.24856,-0.04753881,0.148518,25.79346,22.95608,21.2688,19.67548,18.74139,2.970591,1.432065,1.236605,1.144236,1.304586
1118355,GALAXY,0.1145066,48.367,62.63565,3.837713,13.89958,19.13578,17.60506,16.75311,16.3568,16.01655,18.01715,7.940187,8.046567,7.637041,7.574373
1207942,GALAXY,0.1564428,71.00824,93.25398,5.125904,15.23232,21.13587,18.94801,17.77268,17.32074,16.93707,18.0228,3.524869,3.520565,3.446528,3.361696
591217,STAR,-0.0003852855,92.08494,97.22803,20.22407,48.82093,19.35454,18.15076,17.65291,17.46017,17.36722,1.745872,1.448439,1.503159,1.333004,1.342365
895038,GALAXY,0.5981402,7.976357,14.45013,0.09010845,0.4382429,22.34696,21.89063,20.26608,19.08159,18.49088,2.970228,1.960566,11.30316,2.509274,3.854223
32574,QSO,0.90237,19.06355,22.04611,8.91872,10.5868,20.21796,19.9136,19.40166,19.25062,19.06964,1.59611,1.482344,1.370525,1.368163,1.611848
309571,QSO,3.420242,3.849941,3.980299,0.2414139,2.007468,25.46132,22.10887,21.52685,21.3791,20.87699,4.583477,1.256879,1.52795,1.162321,1.268237
653444,STAR,0.0002861264,47.45277,50.04024,13.72115,29.88412,20.09819,18.94423,18.69058,18.64189,18.50752,2.191725,1.861437,1.638216,1.564941,1.427395
798143,STAR,-0.0001575796,5.60839,5.831303,1.69302,3.55002,22.60914,21.12533,21.06553,20.81898,20.70472,1.750464,1.463784,1.357558,1.040549,1.455392
229243,QSO,2.716237,2.216064,2.583679,1.027591,2.010438,22.87751,21.71582,21.49178,21.78311,21.57558,1.236348,1.162772,1.191183,1.177604,7.358593
5371,QSO,3.133494,12.90652,12.49098,2.948367,6.666655,24.46575,20.20147,19.47966,19.30187,19.22416,2.969613,1.740167,2.011249,1.877705,16.80635
486004,STAR,0.0004276986,108.4074,127.0764,2.349049,27.17826,21.48508,18.96089,17.79092,17.38286,17.09843,4.149879,1.522093,1.234281,1.25861,1.268868
847970,STAR,3.146613e-05,719.0134,690.2928,418.6115,723.4821,16.54175,15.22989,15.20665,15.26995,15.35019,1.32206,1.490222,1.148055,1.108808,1.140246
158820,QSO,1.025521,4.876974,6.046239,1.42969,2.098484,22.33368,21.49492,20.79792,20.43474,20.32894,1.489687,1.462154,1.255261,1.235934,1.739929
757363,STAR,0.000104609,4.493869,8.302155,0.02746729,0.3675543,24.83251,23.55761,21.7864,20.71779,19.95323,0.2568938,0.6357784,1.424407,1.187142,1.427795
702975,STAR,7.386677e-05,48.12272,111.1422,0.2059901,2.110214,25.34307,21.74843,20.10106,18.20948,17.14955,2.970517,1.154612,1.185178,1.146842,1.14824
844810,STAR,4.871403e-05,12.12504,11.59248,3.460972,6.954926,21.26655,20.23194,19.80142,19.57142,19.5302,2.319926,1.27148,1.182414,1.117985,1.120279
108598,QSO,0.6110351,10.16491,10.93892,5.531876,6.919344,20.75023,20.15898,19.94459,19.58122,19.50353,1.325004,1.507317,1.336925,1.654921,1.510752
367354,QSO,0.7161307,10.12197,15.94586,0.7420285,3.887065,21.30916,20.613,20.11581,19.82714,19.31203,1.831668,1.568815,1.229095,1.445017,1.799178
349641,QSO,1.398405,44.32714,45.16147,36.75962,35.15437,18.75947,18.68135,18.51696,18.39636,18.36494,14.63466,1.294924,0.9583702,0.9962198,1.029503
944097,GALAXY,0.07981678,56.33437,72.36443,4.984517,15.55404,20.03987,18.32609,17.4298,16.98949,16.66004,4.64022,5.249933,5.547906,5.349954,5.2118
692159,STAR,-0.000156798,76.26357,79.1162,36.38363,56.01778,19.06456,18.16359,17.88513,17.78091,17.75433,1.43224,1.382225,1.216274,1.213974,1.127638
9618,QSO,2.185875,8.29758,11.13364,6.210258,7.124072,20.20286,19.86177,19.84432,19.77376,19.47673,1.812736,1.425952,1.35344,6.06499,3.142299
476259,STAR,-0.0007496562,8.025288,8.375216,3.048787,5.422119,21.71892,20.76887,20.36274,20.12835,20.04062,1.977612,1.541833,1.343337,1.080014,1.763092
741833,STAR,-0.0001334523,125.0486,142.5651,13.70896,47.72311,19.9212,18.26142,17.52067,17.2252,17.05708,1.38023,1.236188,1.214511,1.151744,1.198557
285207,QSO,1.670505,35.34352,35.99472,28.26297,32.45944,18.69805,18.56758,18.6119,18.46572,18.43368,2.095748,1.767413,1.758772,1.605541,1.83523
132272,QSO,2.225741,2.266313,3.095381,1.366841,2.136021,22.02538,21.28921,21.33729,21.23984,21.03979,1.472095,1.610275,1.348401,0.8457463,1.057451
1150472,GALAXY,0.85495,2.808081,4.094614,1.447094,1.543892,22.70329,22.49648,21.98789,21.43138,21.2015,1.202888,2.970055,1.586591,1.396187,1.812217
79014,QSO,0.7797518,11.44407,15.50477,6.377435,9.166736,20.53175,20.15229,20.03569,20.17679,19.88619,1.114108,1.338325,4.498106,0.9305743,0.8531334
1084935,GALAXY,0.8893685,2.133621,5.130226,-0.06664544,0.02871969,22.95134,23.62858,22.16962,21.0155,19.90093,11.30557,2.969893,1.195996,2.083547,1.883769
1018371,GALAXY,0.06548926,75.15213,82.35394,16.91062,38.32913,18.23295,17.2542,16.87676,16.59881,16.49066,15.9413,5.997696,6.008555,5.679961,5.733883
131548,QSO,0.868474,3.197319,4.62911,1.026712,1.818594,23.81227,21.96918,21.71545,21.44351,20.72252,4.584718,1.180423,1.410469,1.65582,1.547225
355186,QSO,1.240798,6.229973,5.70487,3.405192,3.637807,20.58558,20.51819,20.20127,20.15649,20.44816,5.360242,1.097115,1.054599,1.056692,1.364987
1004542,GALAXY,0.07328063,166.1786,215.0014,13.10167,47.40817,19.61341,17.71421,16.7958,16.35704,16.03349,4.90221,2.919981,2.842281,2.921137,2.636646
